KMeans_K10L2,KMeans_BChrom,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev,srad,wind,vapr,sq1_simp,sq2_simp,sq3_simp,sq4_simp,sq5_simp,sq6_simp,S2_243725576,S8_164038154
0,0,0.00669616,0.0113851,0.0137714,0.0103131,0.00255156,-0.00863461,0.00344152,-0.00614875,0.00562082,-0.00246008,17.86249924,12.64166641,1123.75,220,30,71.93718719,532.25,92.5,275.5,96.75,11.17708302,60.16666031,214.1197357,24.39999962,5.824999809,18.57500076,16.90416718,13.42500019,1810,17055.1666666667,1.67500001183333,1.36499999958333,1,1,1,Good,1,1,0,1
0,1,0.0167846,0.00815598,0.00808127,0.00427509,0.00233435,-0.00480567,0.00897385,-0.000702548,0.0012142,0.00657781,18.46666718,11.69999981,403.5,66.25,8,69.83887482,192,31.75,176.5,39,15.59375,64.30409241,282.7406311,27.29999924,3.049999952,24.25,18.21249962,14.74166679,2061,18112.0833333333,3.17499999208333,1.0368749995,1,1,3,Good,1,1,0,2
0,1,0.0217514,0.0112643,0.0178733,0.0100749,0.00708418,-0.0100357,0.0114034,-0.00531701,0.00491476,0.00665744,17.90833282,12.95833302,540,96.5,6,81.37704468,278,22.75,164.5,22.75,17.83749962,69.13806915,201.3098755,27.75,1.950000048,25.79999924,17.03750038,12.95833302,2274.5,18496.2083333333,2.20833333341667,1.08270833383333,1,1,1,Good,1,1,0,0
1,0,0.0249686,0.012022,0.0173976,0.00976826,0.00734627,-0.0132749,0.00991746,-0.00664838,0.00957224,0.0108884,17.00416565,12.47083282,471.5,91.25,4.75,82.38104248,255,18.25,164.25,18.25,17.68541718,71.09742737,184.696991,26.625,1.75,24.875,16.30833435,12.47083282,2412.25,18580.2291666667,2.25833334516667,1.03437501191667,1,1,1,Good,1,1,0,1
1,0,0.0239757,0.011792,0.0173447,0.0089263,0.00852041,-0.0107774,0.0145404,-0.00225452,0.00881809,0.00685422,18.42083359,13.625,568,114,6,88.57686615,322.25,22,174.75,22,17.30624962,69.50344086,191.4954224,27.92499924,3.025000095,24.89999962,17.43333244,13.625,2269.75,18342.2291666667,2.12499996033333,1.08916666133333,1,1,1,Bad,1,1,0,0
1,0,0.0244477,0.0126529,0.0187237,0.0109118,0.00773469,-0.00875446,0.00885359,-0.00264028,0.00662484,0.00689472,17.61249924,12.89583397,669.75,136.75,7,89.7379837,374.5,25.75,194.75,25.75,16.91041565,69.51913452,194.1980743,26.72500038,2.400000095,24.32500076,17.05833435,12.89583397,2300,18464.3333333333,2.25416666275,1.06458332133333,1,1,1,Good,1,1,0,0
0,0,0.0249918,0.0117059,0.0179967,0.00939015,0.00725576,-0.00719939,0.00568613,-0.00265761,0.00700849,0.00877534,18.14166641,13.52499962,782.5,155,5,94.00256348,435,19,259,19,17.62083435,70.41304779,181.2583008,27.875,2.849999905,25.02499962,17.01666641,13.52499962,2217.25,17895.375,1.96874998016667,1.12833333,1,1,1,Good,1,1,0,1
1,0,0.0225689,0.0118929,0.0175996,0.0101741,0.00821593,-0.00887049,0.00994853,-0.00646323,0.00638002,0.00598624,17.82500076,13.11666679,765,145.5,5,94.02971649,428.75,19.5,243.5,19.5,17.26666641,70.62039948,186.380661,27.07500076,2.625,24.45000076,16.92083359,13.11666679,2241.5,17976.375,1.98333331941667,1.120416671,1,1,1,Bad,1,1,0,0
1,0,0.0245834,0.0125354,0.0174155,0.0125693,0.00834669,-0.00811358,0.0111492,-0.00413994,0.00747586,0.00523059,16.09166718,11.60000038,721.25,130.25,7,83.97193909,378,24.75,232,24.75,17.71458244,70.01837158,177.4403076,25.92499924,0.625,25.29999924,15.00833321,11.60000038,2555,18207.2708333333,2.31041663875,0.98333333925,1,1,1,Good,1,1,0,1
0,0,0.00123368,0.00933257,0.00651501,0.000194152,-0.00554203,-0.000274183,0.00115248,-0.00173423,-0.00299125,-0.0156943,20.68333435,15.33333302,1539.25,280.75,31.75,77.00458527,771,110,406,126.5,12.81875038,65.13383484,217.1003418,27.92499924,8.25,19.67499924,19.5,16.41666603,1519.25,16055.2916666667,1.68541665875,1.50833334533333,1,1,3,Good,1,1,0,0
1,0,0.0183437,0.0120328,0.0132464,0.00736454,0.00466592,-0.00478268,0.00842812,-0.00280487,0.00360277,0.000576302,18.47083282,14.63749981,596,130,3.25,91.09183502,320,13.5,228.5,20.5,15.12291718,68.50691986,153.3947296,27.42499924,5.350000381,22.07499886,17.39166641,14.67500019,2145.5,17003.4583333333,2.33333335325,1.16812500341667,1,1,2,Good,1,1,0,0
0,0,0.0245879,0.0129438,0.0206575,0.012176,0.00900418,-0.00910403,0.0102193,-0.00642293,0.00454197,0.0071252,16.42499924,11.47499943,439,82.5,5.25,73.42485809,198.25,23,168.5,23,17.04791641,69.01997375,204.7978821,25.45000076,0.75,24.70000076,16.32083321,11.54166603,2327.5,17490.8958333333,1.94999996816667,1.10520834216667,1,1,1,Good,1,1,0,2
0,0,0.021577,0.0114296,0.0140098,0.0061077,0.00429813,-0.00727293,0.0116146,-0.00104512,0.00346032,0.00454306,16.09166718,11.60000038,721.25,130.25,7,83.97193909,378,24.75,232,24.75,17.71458244,70.01837158,177.4403076,25.92499924,0.625,25.29999924,15.00833321,11.60000038,2555,18207.2708333333,2.31041663875,0.98333333925,1,1,1,Good,1,1,0,1
0,0,0.0245391,0.0112979,0.0179676,0.0110336,0.00777168,-0.012254,0.0118873,-0.00190415,0.00538459,0.00785053,16.42499924,11.47499943,439,82.5,5.25,73.42485809,198.25,23,168.5,23,17.04791641,69.01997375,204.7978821,25.45000076,0.75,24.70000076,16.32083321,11.54166603,2327.5,17490.8958333333,1.94999996816667,1.10520834216667,1,1,1,Good,1,1,0,1
0,0,0.0251896,0.0130713,0.017204,0.0103423,0.00864771,-0.00837154,0.00804008,-0.0015048,0.000890409,0.00830952,17.77499962,13.08333302,755.75,145.5,5.5,92.60650635,418.5,18.5,248.75,18.5,17.40625,70.25767517,185.3956451,27.32499886,2.549999952,24.77499962,16.75416565,13.08333302,2251,17897.8541666667,1.98124997808333,1.117083351,1,1,1,Good,1,1,0,0
0,0,0.00565998,0.011405,0.0138443,0.00941481,0.000219035,-0.010318,0.00443157,-0.00610154,0.00918045,-0.00318008,17.86249924,12.64166641,1123.75,220,30,71.93718719,532.25,92.5,275.5,96.75,11.17708302,60.16666031,214.1197357,24.39999962,5.824999809,18.57500076,16.90416718,13.42500019,1810,17055.1666666667,1.67500001183333,1.36499999958333,1,1,1,Good,1,1,0,2
0,0,0.00318503,0.010255,0.00942818,0.00533025,-0.000895782,-0.00570916,0.00376914,-0.00206754,0.00689292,-0.00445302,17.86249924,12.64166641,1123.75,220,30,71.93718719,532.25,92.5,275.5,96.75,11.17708302,60.16666031,214.1197357,24.39999962,5.824999809,18.57500076,16.90416718,13.42500019,1810,17055.1666666667,1.67500001183333,1.36499999958333,1,1,1,Good,1,1,0,2
1,0,0.00196489,0.0065401,0.00144549,-0.000489808,-0.007366,0.003561,0.00454653,0.000948199,-0.00612897,-0.0142247,19.15416718,16.22500038,765,152.25,2.25,95.72717285,417.25,14.75,139,25.5,11.24166679,67.9311676,118.3620682,26.25,9.699999809,16.54999924,17.72083282,16.42916679,2132.5,16984.0416666667,2.616666635,1.20520832158333,1,1,3,Good,1,1,0,2
0,0,0.000592839,0.00801496,0.00120347,-0.00218144,-0.00936165,0.00339481,0.000650644,0.00237044,-0.00413655,-0.0135222,21.52083397,18.30833244,791.75,161.5,3.5,93.80606842,426,17.75,276.75,25,13.03333282,69.03352356,129.6509094,29.35000038,10.47500038,18.875,20.3125,18.38333321,1697.75,16945.4791666667,2.458333373,1.41270833216667,1,1,3,Good,1,1,0,0
1,0,0.0237019,0.0116332,0.0170208,0.0092236,0.00821365,-0.00631926,0.0102624,-0.00468166,0.00573284,0.00644909,17.82500076,13.11666679,765,145.5,5,94.02971649,428.75,19.5,243.5,19.5,17.26666641,70.62039948,186.380661,27.07500076,2.625,24.45000076,16.92083359,13.11666679,2241.5,17976.375,1.98333331941667,1.120416671,1,1,1,Bad,1,1,0,0
0,0,0.0232785,0.0131022,0.0174711,0.0104632,0.00839528,-0.00996695,0.0123085,-0.00536851,0.0115142,0.0090716,18.14166641,13.6208334,903.5,176.5,6,98.82623291,525.25,25,279,28.25,15.64166641,66.56208801,179.5523987,27.89999962,4.400000095,23.5,16.67083359,13.67916679,2337.5,17890.375,2.13124999408333,1.06895832725,1,1,1,Good,1,1,0,1
0,0,0.00640118,0.0112576,0.00916493,0.00648951,0.000418345,-0.00599385,0.00775136,-0.00656997,0.00279897,-0.0140014,17.56666565,13.85416698,1145.75,227.5,16.25,83.69190979,552,51.25,395,51.25,13.79791641,70.39753723,157.3931274,25.25,5.650000095,19.60000038,17.35416794,13.85416698,2101.75,17581.75,2.40833336116667,1.33312501508333,1,1,2,Good,1,1,0,2
0,0,0.00858075,0.0125155,0.01552,0.00924729,0.00409798,-0.00938247,0.00692877,-0.00572392,0.00415077,-0.00903306,16.21666718,12.63333321,1103.75,221.75,9.75,86.24703979,542.5,35.75,493,35.75,13.8083334,71.17697144,151.7309723,23.70000076,4.300000191,19.40000153,16.0625,12.63333321,2336.5,17431.6458333333,2.51250002783333,1.21729164816667,2,2,2,Good,1,1,0,2
0,0,0.00906198,0.00545859,0.000994185,-0.00245126,-0.0062655,0.00193882,0.00413416,0.00668825,-0.0107165,-0.00697107,21.72083282,13.9375,646,174.5,2,117.0523987,440.5,13,293.5,31.25,20.23333359,65.00684357,319.9725342,32.54999924,1.424999952,31.125,20.59166718,17.02916718,1730,18529.2291666667,1.92916666466667,1.15666666625,1,1,1,Good,1,1,0,1
1,0,0.0115913,0.00686597,0.00211806,-0.00198796,-0.00497057,0.000147319,0.0067216,0.00409461,-0.011753,-0.00500689,21.27083397,14.125,660.75,177.5,5,113.9683533,445,19,313.75,27.75,18.38333321,63.39091873,293.3436279,31.89999962,2.900000095,29,20.65416718,17.25,1868.75,18507.7708333333,2.04583333933333,1.118749996,1,1,1,Good,1,1,0,0
0,0,0.0260242,0.0127521,0.0186179,0.0132806,0.00764113,-0.00889819,0.00893445,-0.0032056,0.00541424,0.0084635,15.95833302,11.40833282,660.5,124,7.25,79.65284729,336,23.75,246,23.75,18.46249962,71.07752991,181.7722168,25.92499924,-0.050000001,25.97500038,15.14166641,11.40833282,2500.75,17582.0625,2.15624998025,1.01666666558333,1,1,1,Good,1,1,0,0
0,0,0.0158467,0.00781028,0.00534594,0.00159506,-0.00149338,0.00146266,0.00673165,0.00171026,-0.00158645,-0.00551789,19.39583397,12.21249962,429.25,90.5,3,93.28617859,256,17,175.5,36,16.36249924,63.05400085,291.5549622,28.72500038,2.775000095,25.95000076,18.07500076,15.19999981,2267.75,17914.1458333333,3.32291664675,0.8914583225,2,1,1,Good,1,1,0,1
0,0,0.0115308,0.0123383,0.0149289,0.0104616,0.00136997,-0.00789846,0.00928069,-0.00465399,0.00864926,-0.00171563,17.86249924,12.64166641,1123.75,220,30,71.93718719,532.25,92.5,275.5,96.75,11.17708302,60.16666031,214.1197357,24.39999962,5.824999809,18.57500076,16.90416718,13.42500019,1810,17055.1666666667,1.67500001183333,1.36499999958333,1,1,1,Good,1,1,0,2
1,0,0.0250103,0.0129449,0.0159916,0.0110273,0.00697453,-0.00860676,0.00958273,-0.00110308,0.0067906,0.00721708,18.14166641,13.52499962,782.5,155,5,94.00256348,435,19,259,19,17.62083435,70.41304779,181.2583008,27.875,2.849999905,25.02499962,17.01666641,13.52499962,2217.25,17895.375,1.96874998016667,1.12833333,1,1,1,Good,1,1,0,0
0,1,0.0199276,0.0108726,0.0146186,0.00894486,0.0057403,-0.00630479,0.0110662,-0.00434085,0.0069124,0.00532493,21.81666565,15.8083334,1035.25,210.25,21.5,76.20243073,498.75,72.5,263.75,79,12.81041718,60.35804749,248.2522278,29.54999924,8.324999809,21.22500038,20.80833435,16.98333359,1410.25,18271.0208333333,1.69166667266667,1.53854167458333,1,1,2,Good,1,1,0,1
0,0,0.00917537,0.0113125,0.0155452,0.0107042,0.00239916,-0.0104247,0.00835943,-0.00722182,0.00659425,0.00239364,17.86249924,12.64166641,1123.75,220,30,71.93718719,532.25,92.5,275.5,96.75,11.17708302,60.16666031,214.1197357,24.39999962,5.824999809,18.57500076,16.90416718,13.42500019,1810,17055.1666666667,1.67500001183333,1.36499999958333,1,1,1,Good,1,1,0,2
0,0,0.0186507,0.0110759,0.0130812,0.00827937,0.00391793,-0.00703775,0.0110508,-0.00200842,0.00462672,0.000320729,21.81666565,15.8083334,1035.25,210.25,21.5,76.20243073,498.75,72.5,263.75,79,12.81041718,60.35804749,248.2522278,29.54999924,8.324999809,21.22500038,20.80833435,16.98333359,1410.25,18271.0208333333,1.69166667266667,1.53854167458333,1,1,2,Good,1,1,0,1
0,0,0.0181384,0.011897,0.0165637,0.0104867,0.00601892,-0.00710851,0.00887299,-0.0053862,0.00642315,0.00814845,21.81666565,15.8083334,1035.25,210.25,21.5,76.20243073,498.75,72.5,263.75,79,12.81041718,60.35804749,248.2522278,29.54999924,8.324999809,21.22500038,20.80833435,16.98333359,1410.25,18271.0208333333,1.69166667266667,1.53854167458333,1,1,2,Good,1,1,0,0
0,0,0.0192104,0.0105524,0.0114301,0.00688301,0.00161105,-0.00470174,0.00837198,-0.00170024,-0.000751884,-0.000203889,18.39166641,12.76249981,878.25,212.75,4,113.3395538,582.5,23.75,208.5,28.25,16.44583321,65.26126862,227.4590302,27.84999847,2.650000095,25.19999886,17.03749847,15.55416679,2270.5,18643.5416666667,2.48125002766667,1.03083333866667,1,1,1,Good,1,1,0,0
0,0,0.0128843,0.0116044,0.0169152,0.0136487,0.00356161,-0.00986742,0.00935397,-0.0103701,0.00974014,-0.0017477,16.81666565,11.64583302,936,187.5,27.25,69.26439667,424.5,82.25,237.25,83.75,12.52499962,61.77569962,209.1973267,24.125,3.849999905,20.27499962,15.61666679,12.57083321,2038.5,16927.3541666667,1.77916667858333,1.25562499466667,1,1,1,Good,1,1,0,2
0,1,0.0103661,0.00780822,0.0111325,0.00683121,-0.00210716,-0.00854344,0.00668729,-0.000736147,0.00660644,0.00434545,17.87083435,12.57083321,1181.75,226.25,36.5,66.34919739,538,116.5,290.75,118.75,11.48541641,60.36877823,216.1779175,24.60000038,5.574999809,19.02499962,16.81666756,13.42916679,1804.75,16550.6458333333,1.7166666985,1.38020832333333,1,1,1,Good,1,1,0,1
0,0,0.0232352,0.011938,0.0181195,0.0103858,0.006413,-0.00695914,0.00996934,-0.006051,0.00655109,0.0063114,18.06666565,13.03333378,536.75,102.25,5.25,87.15985107,295,19.75,160.75,19.75,18.03333282,68.96128845,204.9613342,27.95000076,1.799999952,26.14999962,17.28333282,13.03333378,2248.75,18572.4375,2.17500000208333,1.09479168066667,1,1,1,Good,1,1,0,0
0,0,0.00951141,0.0118769,0.0150052,0.00962749,0.00128988,-0.00965014,0.00933493,-0.00475932,0.00832329,-0.00709925,17,12.44999981,1600.25,332.5,48,66.02014923,735.5,166.5,349.5,206.25,9.995833397,61.32413101,189.7744751,22.75,6.449999809,16.29999924,16.375,14.5583334,1985.75,16334.8958333333,2.00416663291667,1.31666665283333,1,1,1,Good,1,1,0,2
0,1,0.0127207,0.00822868,0.00250477,0.000264446,-0.005025,0.00207231,0.00343957,0.00700136,-0.00640019,-0.00288176,20.43333435,13.13333321,419.5,106.5,2,98.37114716,256,15.5,185,36.5,17.02708244,63.59345627,298.4839478,29.97500038,3.199999809,26.77499962,19.17499924,16.29166603,1976.5,18329.8333333333,2.58333335308333,1.01791664941667,1,1,1,Bad,1,1,0,0
0,0,0.0198158,0.0088042,0.00732907,0.00504517,0.000603071,-0.00126121,0.00798434,0.00472487,-1.10733e-05,0.00139059,18.24166679,13.125,857,194.5,7,95.47392273,502,28,388,54.5,14.07083321,63.52527618,209.9905701,26.82499886,4.674999714,22.14999962,17.89583206,15.10416603,2138.5,18288.7916666667,1.87916669258333,1.15520832933333,1,1,2,Good,1,1,0,1
0,0,0.00481049,0.00851382,0.00824436,0.0055839,-0.00448197,-0.00473541,0.00429616,-0.00486498,0.00666191,0.00639395,19.62083244,12.55000019,371.25,69,5,77.85266113,194.5,23.75,152.75,33.75,16.67708397,63.71437454,292.7769775,29.10000038,2.925000191,26.17500114,18.58333206,15.64999962,2164.5,18350.3958333333,3.074999988,0.969166681166667,2,1,1,Good,1,1,NA,0
0,0,0.0171572,0.00891545,0.00489074,0.00267048,-0.0014532,-0.000232565,0.00756349,0.00102964,-0.00288134,-0.0024423,23.70833397,17.84583282,693,165.5,5,104.6820374,439,16,326.5,40.75,17.40416718,65.00131226,238.743988,33.97499847,7.199999809,26.77499962,23.22083282,20.25833321,1373.5,18312.4375,1.49791664875,1.47479164608333,2,2,1,Good,1,1,0,1
0,0,0.0238216,0.0130768,0.0176299,0.010239,0.00674588,-0.00611106,0.0127873,-0.00187886,0.00548953,0.00328336,17.95833206,13.72083378,889.5,180.75,6.5,94.55876923,517.25,30.5,271,30.5,16.47916603,67.8169632,168.0681458,28.17499924,3.875,24.29999924,16.36249924,13.72083378,2480,18001.4166666667,2.26041668641667,1.00708334141667,1,1,1,Good,1,1,0,0
1,0,0.0212661,0.0115201,0.0147719,0.00797397,0.0066702,-0.00830716,0.0116973,-0.00037869,0.00474226,0.00418461,18.10416794,13.27083397,657,132.25,7,90.41036987,368.75,25.75,188.5,25.75,16.86249924,69.53623199,199.5652313,27.20000076,2.950000048,24.25,17.59583282,13.27083397,2257,18420.0416666667,2.20833332341667,1.08270833383333,1,1,1,Good,1,1,0,0
0,0,0.00106893,0.00811603,0.00565257,0.00280587,-0.00879095,-0.00180365,0.000739384,0.00114919,-0.000613086,-0.00176875,20.04166603,14.17499924,707.5,169,6,109.1350479,456,20,161.25,28,15.85416698,63.92797852,232.0610962,29.54999924,4.75,24.80000114,18.71666718,17.24583435,2024.75,18463.5,2.191666613,1.12375000633333,1,1,1,Good,1,1,0,0
0,1,0.0073436,0.00313732,-0.00694456,-0.00848077,-0.0146408,0.0104426,0.00574504,0.0100561,-0.0102828,-0.00406645,21.79166603,16.20000076,782.25,185.25,6,104.0394821,481,20,356.75,46,15.91249943,64.16081238,229.1418457,31.29999924,6.5,24.79999924,21.33749962,18.58749962,1510,18312.9791666667,1.55833332741667,1.41041668258333,1,1,2,Good,1,1,0,0
0,0,-0.00217778,0.00855986,0.00455354,-0.000264807,-0.00648221,-1.51789e-05,0.00219404,-0.00311534,-0.00241041,-0.0178332,16.93333435,13.1833334,1208.25,230.5,20.5,79.42276764,568.25,64.5,514,64.5,13.00833321,70.31627655,159.9250183,23.89999962,5.399999619,18.5,16.79999924,13.1833334,2151.75,17441.0833333333,2.46875,1.30708331866667,1,1,2,Good,1,1,0,1
0,0,0.00882199,0.0120619,0.0140496,0.00786442,0.0054304,-0.00748011,0.00831606,-0.00887904,0.00843296,-0.0086388,14.875,11.39999962,1171,228,14,82.06373596,560.25,51,512,51,13.17500019,71.31269073,147.4635773,22,3.524999857,18.47500038,14.73333359,11.39999962,2581.75,17418.8541666667,2.743750016,1.09916667133333,1,1,2,Good,1,1,0,2
0,0,-0.0021457,0.00993755,0.00472428,0.00133347,-0.00515536,-0.000302026,0.00268692,-0.00279057,-0.000656513,-0.018985,16.21666718,12.63333321,1103.75,221.75,9.75,86.24703979,542.5,35.75,493,35.75,13.8083334,71.17697144,151.7309723,23.70000076,4.300000191,19.40000153,16.0625,12.63333321,2336.5,17431.6458333333,2.51250002783333,1.21729164816667,2,2,2,Good,1,1,0,1
0,0,0.0056418,0.0112684,0.0108153,0.005385,-6.66313e-05,-0.00617748,0.00682058,-0.0043266,0.00157088,-0.0135789,17.17916679,13.47916698,1080.25,220.25,9,87.49140167,534,32.75,487.25,32.75,14.05000019,71.59269714,157.1604919,24.65000153,5.025000095,19.625,17.05833435,13.47916698,2144.75,17432.5416666667,2.39999999616667,1.31124999125,2,2,2,Good,1,1,0,2
0,0,0.00499276,0.0106756,0.0100101,0.00572877,-7.20775e-05,-0.00579674,0.00726412,-0.0072687,0.00174232,-0.012173,17.17916679,13.47916698,1080.25,220.25,9,87.49140167,534,32.75,487.25,32.75,14.05000019,71.59269714,157.1604919,24.65000153,5.025000095,19.625,17.05833435,13.47916698,2144.75,17432.5416666667,2.39999999616667,1.31124999125,2,2,2,Good,1,1,0,2
0,0,0.000579746,0.0101753,0.00932213,0.00231566,-0.000465796,-0.00535441,0.00480943,-0.0066863,0.00222715,-0.0143248,15.71249962,12.14583397,1186.5,228.5,19.5,79.56069946,556.5,62.25,510.75,62.25,13.32083321,71.04465485,151.6484528,22.92499924,4.175000191,18.75,15.57083321,12.14583397,2422.5,17407.0833333333,2.63333332541667,1.17499997225,1,1,2,Good,1,1,0,2
0,0,0.00284806,0.0105283,0.00949043,0.00192502,-0.00237593,-0.00398411,0.00728427,-0.00613495,0.00362469,-0.0136941,16.50416565,12.89999962,1082.25,220.25,8.5,88.10093689,539.5,31.5,488.5,31.5,13.51041698,70.82781982,153.3285217,23.82500076,4.75,19.07500076,16.39166641,12.89999962,2247.75,17466.9375,2.45000000791667,1.26145833725,2,2,2,Good,1,1,0,1
0,0,0.00802579,0.0112981,0.0128163,0.00817555,0.00313174,-0.00690576,0.00793895,-0.00484952,0.0065991,-0.00756245,16.21666718,12.63333321,1103.75,221.75,9.75,86.24703979,542.5,35.75,493,35.75,13.8083334,71.17697144,151.7309723,23.70000076,4.300000191,19.40000153,16.0625,12.63333321,2336.5,17431.6458333333,2.51250002783333,1.21729164816667,2,2,2,Good,1,1,NA,NA
0,0,0.00314503,0.000676318,0.00807466,0.0040242,-0.0059358,-0.00437543,0.00166473,0.00504569,0.00130633,0.00583565,16.27916718,12.3166666,955.25,182.25,6.5,92.11283875,540,35.75,298,38.25,14.82916641,68.26322937,158.2097321,25.27499962,3.549999952,21.72500038,15.0041666,12.35000038,2548.5,17759.7083333333,2.30833327766667,0.98166668925,1,1,1,Good,1,1,0,1
0,0,0.00304407,0.00217561,0.00551144,0.00286253,-0.00224163,-0.000234617,0.000684759,0.00287528,-0.0029912,-0.00219551,18.01250076,13.26249981,541,107.5,6,88.15894318,306,20.25,170.25,20.25,17.23958206,69.51454163,189.8421021,27.5,2.700000048,24.79999924,16.97916603,13.26249981,2300,18425.0416666667,2.15833334133333,1.0775000055,1,1,1,Good,1,1,0,1
0,0,0.0126747,0.00830836,0.00620394,0.00238726,-0.00434414,-0.000443832,0.0074196,0.0012398,-0.0012344,0.00048235,24.29999924,13.86666679,472,116.75,2,111.0159454,324.75,11,187,27.5,18.70208359,60.62278366,429.4346619,34.30000305,3.450000048,30.85000229,22.9375,17.87083435,1715.75,17295.7083333333,2.48124998808333,1.07708333441667,1,1,2,Good,1,1,0,0
1,1,0.0189899,0.00924771,0.0106495,0.00385474,0.000831192,-0.00272468,0.0086668,0.00403408,-0.00191117,-5.33956e-05,20.34166718,13.60833359,473.5,99.5,6,88.39304352,268,25.75,161,28,16.82499886,63.97318268,279.6130676,30.02499962,3.724999905,26.29999924,19.70833397,14.8791666,1999.25,18566.25,2.37499998016667,1.12250000241667,1,1,1,Good,1,1,0,0
0,0,-0.0134845,0.006682,-0.000322991,0.0012412,-0.0144627,-0.00320012,-0.00429039,-0.00358022,-0.00052499,-0.00972914,26.30833435,20.72083282,995,192.25,14,89.11929321,540.75,44.75,281.75,45,15.30625057,65.27224731,223.4799805,35.22499847,11.77499962,23.45000076,24.64583397,21.37083435,1085.5,16658.1458333333,2.12500001966667,1.73062497375,1,1,3,Good,1,1,0,0
0,0,0.014025,0.00748836,0.00366088,-0.00103098,-0.0026746,0.00408118,0.00697394,0.00595955,-0.00610949,-0.00308788,20.14583397,12.9375,483.25,119.5,2,100.3303757,298.75,13.75,222.75,35.75,15.31458378,61.01401901,294.9487305,29,3.900000095,25.10000038,19.625,16.04999924,2059.75,18318.9375,2.60833334916667,0.982291678583333,1,1,2,Good,1,1,0,0
0,0,0.0181246,0.00396206,-0.00399467,-0.00896989,-0.0111552,0.0104051,0.013689,0.0200323,-0.0161379,0.0035349,21.08749962,6.349999905,503,128.5,7,100.2584076,326,29.5,286,65.75,20.38333321,55.42695618,603.2422485,31.89999962,-4.875,36.77500153,20.17916679,13.6875,1883.25,18588.2708333333,2.881250004,0.80020832275,1,1,1,Good,1,1,0,1
0,1,0.0195373,0.00711066,0.00250956,0.00019587,-0.00369914,0.00529071,0.0142022,0.00996052,-0.00610388,0.00409417,16.60000038,7.300000191,971.75,221.5,13.5,92.11405945,596,46,521.25,136.25,18.01458359,63.99527359,387.6371765,25.75,-2.400000095,28.14999962,16.41666603,11.48749924,2497,17914.0416666667,3.01250008716667,0.772499990833333,1,1,3,Good,1,1,1,2
1,0,0.0244373,0.0122868,0.0167065,0.0106762,0.00886535,-0.0101191,0.0105294,-0.00326197,0.00713815,0.00358646,15.63333321,11.34583282,876,157.25,9.5,88.45868683,465.75,31.25,279.25,31.25,15.74791622,70.14630127,172.8150024,24.375,1.924999952,22.45000076,14.76250076,11.34583282,2625.75,17961.6875,2.36458335325,0.953541666333333,1,1,1,Good,1,1,0,1
0,0,0.0248856,0.0128284,0.0191391,0.0103573,0.00734156,-0.0092089,0.0150993,-0.00437089,0.00820798,0.00605172,18.97500038,14.32499981,574.75,120.5,6,91.22914124,332.75,22.75,176.25,22.75,16.89374924,69.95352173,186.4270477,28.25,4.099999905,24.14999962,18.125,14.41250038,2238,18313.1041666667,2.09999997425,1.10083335141667,1,1,1,Bad,1,1,0,0
1,0,0.0148718,0.00843171,0.00294117,0.00141909,-0.00346819,0.00246607,0.00597672,0.0053155,-0.00803855,-0.00549999,19.14583397,11.00833321,511.75,115.5,3.75,99.66970825,319.5,17,200.75,38,16.35208321,62.05822754,332.4892578,28.20000076,1.849999905,26.35000038,18.00416565,13.91250038,2232.25,17664.1666666667,3.0833333135,0.936458334166667,1,1,2,Good,1,1,0,0
0,0,0.0231418,0.0127816,0.0188801,0.012117,0.00701774,-0.00731842,0.0124038,-0.00182605,0.00443623,0.00839255,17.82916641,12.875,617.75,124,7,86.25250244,335.75,24.5,186.75,24.5,17.43333244,68.63516998,202.0152435,27.5,2.099999905,25.39999962,17.12916565,12.875,2271.25,18536.9583333333,2.25833332541667,1.07666665816667,1,1,1,Good,1,1,0,1
0,0,0.0252657,0.0122515,0.0187646,0.0114654,0.00947282,-0.0087344,0.00864043,-0.00459393,0.00920027,0.00679983,16.42499924,11.47499943,439,82.5,5.25,73.42485809,198.25,23,168.5,23,17.04791641,69.01997375,204.7978821,25.45000076,0.75,24.70000076,16.32083321,11.54166603,2327.5,17490.8958333333,1.94999996816667,1.10520834216667,1,1,1,Good,1,1,0,1
0,1,0.0247609,0.0133381,0.0177989,0.0105049,0.00811062,-0.0100389,0.0114235,-0.00542996,0.00809752,0.00787877,16.42499924,11.47499943,439,82.5,5.25,73.42485809,198.25,23,168.5,23,17.04791641,69.01997375,204.7978821,25.45000076,0.75,24.70000076,16.32083321,11.54166603,2327.5,17490.8958333333,1.94999996816667,1.10520834216667,1,1,1,Good,1,1,0,1
0,0,0.0252225,0.0130288,0.0184449,0.0125642,0.00863295,-0.0108947,0.00910685,-0.00769996,0.0100626,0.0102679,16.21249962,11.1833334,426.75,82.5,4,78.60501862,207.5,18.75,175.75,18.75,17.14999962,69.08372498,207.7110291,25.22500038,0.400000006,24.82500076,16.11249924,11.375,2355.5,17638.125,1.99583331741667,1.087291638,1,1,1,Good,1,1,0,1
