Name,KMeans_Ab10,KMeans_K10L2,KMeans_BChrom,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,tmin_01,bio_1,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev,srad,wind,vapr,sq1_simp,sq2_simp,sq3_simp,sq4_simp,sq5_simp,sq6_simp,BChrom_Pseudo_Copy_Number,S2_90555553,S2_90555560,S3_5366738,S6_124809142
SEEDGWAS4555.RN,0,1,1,0.0189797,0.0107557,0.00101379,-0.00201052,-0.000920748,-0.00148307,-0.00253144,-0.00214309,-0.00170772,-0.000932057,1.600000024,14.97500038,18.65833282,10.70833302,508.5,113,3.25,98.83882141,314.75,17,200.75,37.25,16.5,62.79766464,323.5861816,27.875,1.600000024,26.27499962,17.45416641,13.63333321,2330.5,17736.75,3.25833332541667,0.9022916555,1,1,2,1,1,1,-1.49766601748839,1,1,1,1
SEEDGWAS4565.RN,0,0,1,0.019697,0.0156271,0.00325457,-0.00522733,-0.00588269,-0.000231628,-0.000776753,-0.00278797,-0.0076838,0.00456638,4.149999619,17.09375,20.00416565,13.58749962,419,84,7,79.04138184,220.5,25.75,129.5,28.5,16.5,65.08927917,263.1389465,29.5,4.149999619,25.35000038,19.26666641,14.78333282,2089.25,18455.0208333333,2.54583334908333,1.079583322,1,1,1,1,1,1,-1.60458252823862,1,1,1,1
SEEDGWAS4577.RN,0,0,1,0.0141858,0.0104731,0.00131309,-0.00055166,0.00373572,0.00106199,0.00110263,0.000535984,-0.00165905,-0.00143092,6.900000095,17.67395782,19.25,15.69999981,825.75,170.75,5.25,95.4450531,467,19,286.25,19,14.86874962,71.14283752,142.1981049,27.79999924,6.900000095,20.90000153,18.52083397,15.69999981,2117.75,17209.875,2.1833333075,1.2022916675,1,1,3,1,1,1,-1.5389272424252,1,1,1,2
SEEDGWAS4584.RN,0,0,1,0.0173783,0.00866671,-8.02679e-05,0.005383,0.00198631,-0.00387184,0.00257794,0.00113462,0.00757084,-0.00582247,0.824999988,16.72499847,20.53750038,12.14583397,523.25,132.25,2,103.1134796,332.75,14.5,213.75,58.25,19.40416718,64.68087006,349.7592468,30.82500076,0.824999988,30,19.70000076,15.0041666,1918.25,18072.4375,2.42499999225,1.0650000025,1,1,1,1,1,1,-1.22802290178182,1,1,1,1
SEEDGWAS4589.RN,0,0,1,0.00913697,-0.0246803,0.00792096,-0.0240793,-9.85299e-05,0.0155869,-0.0199093,0.0208984,0.0510834,-0.044859,20.89999962,21.32708359,26.48333359,16.00416565,1167.25,166,27,54.07116699,449.75,90.75,410.5,90.75,12.29583359,51.12623978,427.2597656,33.34999847,9.300000191,24.05000114,23.85000038,16.00416565,82.25,17394.9375,2.950000008,1.814166675,1,1,1,2,1,1,-1.51808043986744,1,1,1,1
SEEDGWAS4596.RN,0,0,1,0.0162301,0.0102944,0.0040132,0.00250502,0.00277376,0.000776435,-0.000482226,0.000880861,0.000726969,-0.0123826,4.224999905,15.30729198,17.05416679,13.30416679,637,137.5,5,90.55700684,339,18,242,24.75,15.06041622,69.96885681,149.4889832,25.75,4.224999905,21.52499962,16.09583282,13.38749981,2308,16878,2.40000003566667,1.10020833716667,1,1,1,1,1,1,-1.4971728441927,1,1,1,1
SEEDGWAS4597.RN,0,0,1,0.0146417,0.0101014,0.000862062,0.000518577,0.0041649,-0.00038694,0.00112619,0.00109236,0.00462154,-0.0123963,11.05000019,20.36874962,21.83333206,18.86249924,636.75,139,6.25,89.74298859,344,23,236.25,27,13.52083302,72.59399414,118.6272507,29.67499924,11.05000019,18.625,20.85416603,19.18333435,1690,17169.7291666667,2.45833335316667,1.47375000516667,1,1,1,1,1,1,-0.931346335910059,1,1,1,1
SEEDGWAS4606.RN,0,1,1,0.00248383,0.00880748,-0.00573133,-0.00200945,-0.00197322,-0.00467028,-0.00791241,0.000239228,-0.00205538,0.00656955,4.75,16.92708397,19.70416641,13.54166603,458.75,95.25,8,85.26243591,253.5,30.25,137,31.25,15.125,63.02105713,253.3959656,28.75,4.75,24,19.06666565,13.79583359,2112.75,18689.7708333333,2.53541666266667,1.08874999975,1,1,1,1,1,1,-1.38498460237777,1,1,1,1
SEEDGWAS4627.RN,0,0,1,0.000371856,-0.0160977,0.02911,-0.000573224,0.0253228,0.0318288,-0.00799285,-0.0157918,0.0327738,0.00594796,12.60000038,14.22708321,19.99166679,8.891666412,846.75,212.75,4,102.986618,552,17,24,484.5,12.19583321,49.32611847,446.4138184,28.95000076,4.224999905,24.72500038,9.550000191,19.29166603,81,15933.8125,1.9083333215,1.17166666208333,3,3,3,3,3,3,-1.22525931710909,1,1,0,0
SEEDGWAS4629.RN,0,0,1,0.0174307,-0.00940662,-0.0036951,0.0189867,0.0100771,-0.0147684,0.0357253,0.0111336,0.0464262,0.0350909,-4.949999809,11.8708334,18.95000076,4.829166412,648,165.5,11.5,90.37003326,382.75,41.75,354,111.75,18.47083282,54.80881882,578.7252197,28.75,-4.949999809,33.70000076,18.3125,11.17916679,2087.5,18600.0833333333,3.11874999591667,0.732500001666667,1,1,1,1,1,1,-0.899031116472215,2,2,1,2
SEEDGWAS4641.RN,0,0,1,0.0175121,0.0126431,0.00209418,0.000158239,0.000435463,0.000539809,-0.000674572,-0.00105134,0.00266969,-0.00955973,5.350000381,16.61979294,18.47083282,14.63749981,596,130,3.25,91.09183502,320,13.5,228.5,20.5,15.12291718,68.50691986,153.3947296,27.42499924,5.350000381,22.07499886,17.39166641,14.67500019,2145.5,17003.4583333333,2.33333335325,1.16812500341667,1,1,2,1,1,1,-1.2665463279988,2,2,1,1
SEEDGWAS4657.RN,0,0,1,0.0181062,0.0170635,0.0036979,-0.0057722,-0.00227742,0.00137472,-0.00301741,-0.00461424,-0.00421368,-0.00323612,5.599999905,17.10625076,19.09583282,14.97083282,590.75,129.25,4.75,88.04582977,300.25,17.75,231,25,15.52083302,68.07402039,166.2234039,28.39999962,5.599999905,22.79999924,17.9375,14.99166679,2110.75,16904.4583333333,2.24999998016667,1.18104167283333,1,1,2,1,1,1,-0.936987149999902,2,2,1,1
SEEDGWAS4661.RN,0,0,1,0.015915,-0.0105322,-0.00233957,0.0182293,0.0105362,-0.0127464,0.032052,0.0100884,0.0458947,0.0276839,-4.949999809,11.8708334,18.95000076,4.829166412,648,165.5,11.5,90.37003326,382.75,41.75,354,111.75,18.47083282,54.80881882,578.7252197,28.75,-4.949999809,33.70000076,18.3125,11.17916679,2087.5,18600.0833333333,3.11874999591667,0.732500001666667,1,1,1,1,1,1,-0.888670249852282,2,2,2,1
SEEDGWAS4662.RN,0,0,1,0.0197401,0.000910132,-0.00056261,0.00899713,0.00312224,-0.0106391,0.0191212,0.00747334,0.0341516,0.0287381,-4.699999809,13.14166641,20.42916679,5.658333302,471.75,118,9,99.31477356,309.25,30.5,260.5,57,19.35000038,53.974823,604.1574097,31.15000153,-4.699999809,35.84999847,19.53749847,12.8708334,2158,18581.8125,3.21666667841667,0.69895834475,1,1,1,1,1,1,-0.981220532644567,2,2,2,1
SEEDGWAS4663.RN,0,0,1,0.0170598,0.00835741,0.000365353,0.00237688,-0.000380061,-0.00270985,0.00660684,-0.000169347,0.000570137,-0.00492597,2.349999905,16.92604256,20.24166679,12.91666698,492.75,120.5,3.25,101.2231903,308.75,20.25,215.25,36,17.87708282,63.96097565,299.4912109,30.29999924,2.349999905,27.95000076,19.75,15.97500038,1998,18415.6875,2.41458332541667,1.03187498941667,1,1,1,3,1,1,-1.45774408360926,1,1,0,0
SEEDGWAS4677.RN,0,1,1,0.0108843,0.00444988,-0.00172931,0.00714846,0.0083715,-0.00267904,0.00244336,0.00157761,0.00171846,-0.017907,6.550000191,18.35312462,20.71666718,15.67916679,538,113.75,4.75,86.4701004,253.25,21,208,25,15.7145834,67.95500183,203.1089325,29.67499924,6.550000191,23.125,20.05416679,15.70833302,1822.5,17008.4166666667,1.82499998808333,1.32145833983333,1,1,1,1,1,1,-1.53590932516804,1,1,1,1
SEEDGWAS4685.RN,0,1,1,0.0175498,0.0173279,0.00373134,-0.008719,-0.00326984,0.0038234,-0.00550646,-0.00451632,-0.00263151,-0.000433924,5.974999905,17.50312424,19.31666756,15.55416679,612,136.5,2,95.18306732,343.5,9.25,234.25,9.25,15.27291679,68.56569672,150.9558868,28.25,5.974999905,22.27499962,18.29999924,15.55416679,2085.25,17145.8958333333,2.3416666985,1.19604166841667,1,1,1,1,1,1,-1.50948634406785,1,1,1,2
SEEDGWAS4688.RN,0,0,1,0.0135529,0.000582262,-0.00240369,0.00992965,0.00685145,-0.00521116,0.00503086,0.00610115,0.00783724,-0.013779,3.674999952,17.828125,20.93333435,14.16250038,832.25,213.75,4,113.343338,553.75,18.5,198,28.75,17.12708282,62.33716965,275.4220276,31.15000153,3.674999952,27.47500038,20.04999924,17.47916794,2060.25,18362.1875,2.11875001575,1.08312500025,1,1,1,2,1,1,-1.19428745619012,2,2,2,1
SEEDGWAS4697.RN,0,0,1,0.00594324,-0.00100973,-0.0073554,0.00474531,0.00278245,-0.00990493,-0.000212961,0.00446489,0.021912,0.0124432,5.025000095,15.70208359,17.17916679,13.47916698,1080.25,220.25,9,87.49140167,534,32.75,487.25,32.75,14.05000019,71.59269714,157.1604919,24.65000153,5.025000095,19.625,17.05833435,13.47916698,2144.75,17432.5416666667,2.39999999616667,1.31124999125,2,2,2,1,1,1,-1.53102158438855,1,1,2,1
SEEDGWAS4706.RN,0,0,1,0.0251855,0.0205028,0.00665751,-0.0100494,-0.00639776,0.00131348,-0.00466073,-0.00298697,0.000703464,0.00610279,0.425000012,13.9729166,16.20000076,11.36250019,517.25,92.25,8,69.38591766,223.75,29.5,184.5,29.5,17.12916756,68.04096222,192.9464569,25.60000038,0.425000012,25.17500114,15.33749962,11.36250019,2417.75,17324.8541666667,2.01458333925,1.06687498091667,1,1,1,2,1,1,-1.50953525131914,1,1,1,1
SEEDGWAS4707.RN,0,0,1,0.0222094,0.0162877,0.00411874,-0.00599234,-0.00427171,0.00158298,-0.00126083,0.000744613,-0.00247969,0.00338177,2.599999905,16.03333282,18.94166756,12.39583302,471.25,111.75,6,94.75254822,280.75,27.25,218.5,29.75,16.89166641,64.65704346,270.0461426,28.72500038,2.599999905,26.125,18.39166641,14.48750019,2298,18839.8333333333,2.75624998408333,0.960625002916667,2,1,1,1,1,1,-1.65314347729747,2,2,1,0
SEEDGWAS4708.RN,0,1,1,0.0131981,-0.000167199,-0.00448789,0.0105381,0.00889019,-0.00512723,0.0036775,0.00368899,0.00337654,-0.0166645,3.674999952,17.828125,20.93333435,14.16250038,832.25,213.75,4,113.343338,553.75,18.5,198,28.75,17.12708282,62.33716965,275.4220276,31.15000153,3.674999952,27.47500038,20.04999924,17.47916794,2060.25,18362.1875,2.11875001575,1.08312500025,1,1,1,2,1,1,-1.31405911364725,1,1,1,0
SEEDGWAS4726.RN,0,0,1,-0.00253369,-0.0168075,0.0189518,-0.00683813,0.0153759,0.0331062,-0.00541612,0.00652669,0.0251634,0.000902632,8.575000763,13.3791666,16.33750153,9.708333969,13,6,0,101.2216263,12,0,12,0,16.95000076,69.04291534,268.4649048,24.70000076,0.150000006,24.54999924,16.25416565,11.64999962,2223,22082.375,4.20000002775,0.736458321416667,2,1,2,1,1,1,-0.94876850876361,1,1,1,1
SEEDGWAS4729.RN,0,1,1,0.011272,0.000836978,-0.00372044,0.0106058,0.00852098,-0.00689702,0.00652543,0.00283221,0.0025512,-0.014515,3.349999905,18.01145935,21.29999924,13.97916698,582.25,143.5,4.25,106.2610779,374.75,21,266.5,31,17.77291679,63.47470856,300.1983643,31.34999847,3.349999905,28,20.78333282,17.16249847,1863.25,18578.9375,2.09374999,1.12312499683333,1,1,1,3,1,1,-1.29740451468156,2,2,0,0
SEEDGWAS4742.RN,0,1,1,0.019867,0.0113371,0.00359638,-0.00307265,-0.00245547,-0.0010344,0.00102162,-0.0033024,-0.00215571,0.00370629,2.900000095,17.00729179,20.42916679,12.9416666,531,134,2,101.7483673,331.75,17.75,226.75,53.75,17.34375,63.29836273,304.8945618,30.29999924,2.900000095,27.39999962,19.19583321,15.76666641,2049.5,18204.9375,2.61666665475,0.987916653333333,2,1,1,1,1,1,-1.39795492694371,1,1,2,1
SEEDGWAS4743.RN,0,0,1,0.0229985,0.019792,0.00724581,-0.012605,-0.00832833,0.00483356,-0.00702292,-0.00493537,-0.000161269,0.00112688,3.849999905,14.1604166,16.38333321,11.65416718,755.75,148.5,16.75,74.3477478,371,52.25,201.5,52.25,12.80416679,63.3874054,188.6293945,24.04999924,3.849999905,20.20000076,14.92916679,11.65416718,2242.5,17873.8541666667,2.03125000991667,1.136041681,1,1,1,1,1,1,-1.52026401475829,1,1,0,0
SEEDGWAS4756.RN,0,0,1,0.010467,1.48778e-05,-0.00409286,0.0108382,0.0086636,-0.00774359,0.00783827,0.00596471,0.00522911,-0.0154425,3,18,21.22916794,14.1833334,731.25,209.5,3,118.6469727,504.75,13.75,366.5,25,18.10000038,62.84702301,289.3429565,31.79999924,3,28.79999924,20.54999924,17.27499962,1874.25,18459.0208333333,1.97708333525,1.12729164466667,1,1,1,1,1,1,-1.13338579270737,1,1,1,1
SEEDGWAS4777.RN,0,0,1,0.0121549,0.0192411,0.00183044,-0.0099567,-0.00070634,0.0107762,-0.0119071,-0.000800431,-0.0151715,0.00327925,5.574999809,15.54895782,17.87083435,12.57083321,1181.75,226.25,36.5,66.34919739,538,116.5,290.75,118.75,11.48541641,60.36877823,216.1779175,24.60000038,5.574999809,19.02499962,16.81666756,13.42916679,1804.75,16550.6458333333,1.7166666985,1.38020832333333,1,1,1,1,1,1,-1.26891017033031,2,2,0,1
SEEDGWAS4778.RN,0,0,1,0.0133502,0.018987,0.00383648,-0.0100406,0.000645467,0.00744115,-0.00374228,-0.00224867,-0.0162091,0.00568954,4.074999809,14.54583359,16.88750076,11.61666679,975.75,195,29,68.34860229,440.75,89.5,245.5,92,12.27083397,61.27650452,214.3393707,24.10000038,4.074999809,20.02499962,15.7541666,12.54166603,2015,16814.2708333333,1.77083335325,1.27000002058333,1,1,1,1,1,1,-1.5583844111468,1,1,0,0
SEEDGWAS4783.RN,0,0,1,0.019376,0.0131334,0.00162969,-0.00270561,-0.0026332,0.00244149,0.00120027,0.00340831,-0.00583645,-0.000228583,1.575000048,12.42916679,14.53750038,9.854166031,669.25,127.75,14,70.54148102,296,44.75,197.25,44.75,13.44999981,64.89850616,190.7988129,22.29999924,1.575000048,20.72500038,13.03333282,9.854166031,2532.75,17207.9791666667,2.08541663475,1.0256249955,2,2,1,1,1,1,-1.25372199852228,2,2,0,1
SEEDGWAS4810.RN,0,0,1,0.0166107,0.00679658,-0.00128215,0.00153959,0.00304236,-0.000114879,0.00379486,0.00454514,-0.0034664,-0.00435724,2.700000048,15.72187519,18.70000076,12.02916718,406.25,78.25,5.25,85.27165222,224.75,23.25,172,30.75,16.42291641,64.65678406,275.1002502,28.10000038,2.700000048,25.39999962,17.62083244,14.98333359,2359,18622.6875,3.16458336508333,0.908958320916667,2,1,1,1,1,1,-1.3654893881855,1,1,1,1
SEEDGWAS4813.RN,0,1,1,0.0209934,0.0193391,0.00728569,-0.0114757,-0.00561324,0.00354195,-0.00279502,-6.94709e-05,-0.00539094,0.00543467,5.824999809,15.59895802,17.86249924,12.64166641,1123.75,220,30,71.93718719,532.25,92.5,275.5,96.75,11.17708302,60.16666031,214.1197357,24.39999962,5.824999809,18.57500076,16.90416718,13.42500019,1810,17055.1666666667,1.67500001183333,1.36499999958333,1,1,1,1,1,1,-1.19427132273762,2,2,1,1
SEEDGWAS4818.RN,0,0,1,0.0176178,0.01689,0.00511055,-0.0113641,-0.00491965,0.00604724,-0.00611212,-0.00320596,-0.00752023,0.00412218,5.824999809,15.59895802,17.86249924,12.64166641,1123.75,220,30,71.93718719,532.25,92.5,275.5,96.75,11.17708302,60.16666031,214.1197357,24.39999962,5.824999809,18.57500076,16.90416718,13.42500019,1810,17055.1666666667,1.67500001183333,1.36499999958333,1,1,1,1,1,1,-1.33937177036497,2,2,1,1
SEEDGWAS4831.RN,0,0,1,0.0155559,-0.00827717,-0.00326983,0.0168998,0.00990874,-0.0124277,0.0342922,0.0151759,0.0378469,0.029809,-4.300000191,13.17812538,20.45833397,5.708333015,467.25,117,8.5,101.7913895,311.5,29,261.5,52.75,18.71041679,53.2302475,603.6102905,30.84999847,-4.300000191,35.15000153,19.53333282,12.95833302,2221,18596.5,3.28125001991667,0.684791679166667,1,1,1,1,1,1,-1.44965398743044,0,0,1,0
SEEDGWAS4832.RN,0,0,1,0.0157277,-0.0101599,-0.00403739,0.0175725,0.011138,-0.0114697,0.0388581,0.0166049,0.0361008,0.0336217,-4.300000191,13.17812538,20.45833397,5.708333015,467.25,117,8.5,101.7913895,311.5,29,261.5,52.75,18.71041679,53.2302475,603.6102905,30.84999847,-4.300000191,35.15000153,19.53333282,12.95833302,2221,18596.5,3.28125001991667,0.684791679166667,1,1,1,1,1,1,-0.837862469153033,2,2,2,2
SEEDGWAS4833.RN,0,0,1,0.0181472,-0.00553826,-0.00175899,0.0134837,0.0055939,-0.0111583,0.0334013,0.00836952,0.0344747,0.0400912,-4.300000191,13.17812538,20.45833397,5.708333015,467.25,117,8.5,101.7913895,311.5,29,261.5,52.75,18.71041679,53.2302475,603.6102905,30.84999847,-4.300000191,35.15000153,19.53333282,12.95833302,2221,18596.5,3.28125001991667,0.684791679166667,1,1,1,1,1,1,-1.19782663824438,2,2,2,2
SEEDGWAS4834.RN,0,0,1,0.0151337,-0.00862093,-0.0035863,0.0168831,0.0115078,-0.0128786,0.0356195,0.0128143,0.0350145,0.0303169,-4.300000191,13.17812538,20.45833397,5.708333015,467.25,117,8.5,101.7913895,311.5,29,261.5,52.75,18.71041679,53.2302475,603.6102905,30.84999847,-4.300000191,35.15000153,19.53333282,12.95833302,2221,18596.5,3.28125001991667,0.684791679166667,1,1,1,1,1,1,-1.16809617427358,1,1,1,1
SEEDGWAS4841.RN,0,0,1,0.00744279,-0.0197018,0.0107896,-0.0196336,0.00458789,0.0200974,-0.0104441,0.0193045,0.0395438,-0.0303957,19.65000153,19.48020935,25.94166565,12.13333321,462.25,95,9,79.43506622,253.25,29.75,253.25,29.75,13.18124962,46.37205505,564.2027588,33.32500076,4.900000095,28.42499924,25.94166565,12.25833321,595.25,17621.4166666667,3.86666669441667,1.27812498316667,2,2,1,1,1,1,-1.2633838958704,1,1,1,0
SEEDGWAS4843.RN,0,0,1,0.0113186,-0.0218757,0.00876449,-0.0221671,0.00155549,0.0152934,-0.0146291,0.0227654,0.0454133,-0.0367682,19.70000076,19.54270935,25.75416565,12.34999943,435.25,92,6,85.45641327,245,20,245,20,13.12291718,46.08583832,550.6271973,33.07499695,4.599999905,28.47499847,25.75416565,12.34999943,478.5,17149.2708333333,3.65833332133333,1.35020836183333,2,1,2,1,1,1,-1.53370396402946,2,2,1,0
SEEDGWAS4844.RN,0,0,1,0.00788271,-0.0208591,0.0125564,-0.0150932,0.00438223,0.0219269,-0.014435,0.0174078,0.0341369,-0.0249644,18.79999924,18.52187538,25.1875,11.36666679,395.75,69.25,7,66.26570892,188.5,26.25,188.5,26.25,13.89375019,47.17754364,561.4632568,33,3.549999952,29.45000076,25.1875,11.36666679,541.5,17505.375,3.04583334916667,1.15749999391667,2,2,1,1,1,1,-1.19361295763553,1,1,1,2
SEEDGWAS4847.RN,0,0,1,0.0135816,0.0158278,0.00264186,-0.00639754,0.00138206,0.00716803,-0.009294,-0.00111463,-0.0117184,0.00349539,4.375,14.94270802,17.22083282,12.09166718,960.25,191.5,26.25,70.64749146,443.5,81,242.5,83,12.37708378,62.11635208,208.2449951,24.29999924,4.375,19.92499924,16.11249924,12.95416641,1978.25,17018.1041666667,1.743750016,1.28312499825,1,1,1,1,1,1,-1.34292767487604,2,2,2,0
SEEDGWAS4850.RN,0,0,1,-0.00934793,-0.00381733,0.0167838,-0.00053672,0.015553,0.0266465,0.00163762,-0.00229791,0.0081125,0.0179577,17.97500038,18.53437424,23.25833321,12.83333397,701.75,151.75,3,99.01164246,416.5,12,416.5,13,12.57708359,51.3873558,427.2187195,29.47500038,5,24.47500038,23.25833321,14.6208334,873.75,16462.2083333333,2.206250002,1.40270834166667,1,1,1,1,1,1,-1.5375575865298,1,1,1,1
SEEDGWAS4851.RN,0,0,1,0.0159431,-0.0101871,-0.00405881,0.0187342,0.00992165,-0.0105888,0.0338918,0.0133082,0.0367655,0.0315352,-4.699999809,13.14166641,20.42916679,5.658333302,471.75,118,9,99.31477356,309.25,30.5,260.5,57,19.35000038,53.974823,604.1574097,31.15000153,-4.699999809,35.84999847,19.53749847,12.8708334,2158,18581.8125,3.21666667841667,0.69895834475,1,1,1,1,1,1,-0.949171829391991,2,2,1,1
SEEDGWAS4852.RN,0,0,1,0.0201337,0.0146559,0.00492031,-0.00430683,-0.00264142,0.00238662,0.00241933,0.000491996,-0.000156437,0.0063979,2.099999905,17.20208359,21.49583435,12.22916603,494,141,1,119.2684479,354.5,11,196.5,24,17.75416565,61.53965759,379.3057861,30.95000076,2.099999905,28.84999847,20.26250076,15.59166718,2035.25,17555.6875,2.87291663891667,0.971666649,1,1,1,2,1,1,-0.950273057594996,2,2,1,1
SEEDGWAS4853.RN,0,0,1,0.0189893,0.00879349,0.00166344,-0.0012829,0.00214164,-0.0018225,0.00412657,0.00515484,0.00266756,-0.00210287,3.625,15.359375,17.83749962,12.27499962,883.25,204.75,7.75,97.32030487,525.5,30.5,404.25,54,14.7229166,62.98583984,227.7693787,27,3.625,23.375,17.37916565,14.61250019,2249,18288.4791666667,1.97708333533333,1.10062501816667,1,1,2,1,1,1,-1.50979894561648,1,1,1,2
SEEDGWAS4869.RN,0,0,1,0.0110002,0.00693492,-0.00100599,0.000847303,0.00364224,-0.000921985,9.13146e-05,0.00591803,-0.00685534,-0.000172193,5.149999619,17.59375,20.48333359,14.51666641,692.75,163.75,6,108.2348938,444.75,20.5,160.5,27,15.96249962,64.1710434,236.7137909,30.02499962,5.149999619,24.875,19.21666718,17.60833359,1936.75,18513.8125,2.12708333141667,1.15958333516667,1,1,1,2,1,1,-1.57393087044898,1,1,0,0
SEEDGWAS4884.RN,0,0,1,-0.0125449,0.00479102,-0.0140074,-0.000757021,-0.00206805,-0.00875984,-0.0187161,-0.000946612,0.00828621,0.0163381,13.57500076,23.62708282,27.08749962,18.97083282,1343.75,289.5,28.25,68.8496933,636,117.75,410,149.5,9.941666603,52.53194809,339.5616455,32.5,13.57500076,18.92499924,26.59166718,19.95416641,101,17386.5625,2.19791666666667,2.4354166985,1,1,1,2,1,1,-1.43816227660183,2,2,0,2
SEEDGWAS4885.RN,0,1,1,0.00370818,-0.017197,-0.00690998,0.00413494,0.00726864,-0.00462748,0.00440699,0.0136787,0.0072275,-0.018385,8.524999619,24.76145935,30.27083206,18.72500038,763.25,199,4,107.1750031,513.5,22.25,447,97,18.23541641,57.20920944,479.6942139,40.40000153,8.524999619,31.87500191,29.40833282,24.28333282,226,18119.875,1.82499998816667,1.56770830358333,1,1,1,1,1,1,-1.56785705494063,1,1,1,2
SEEDGWAS4889.RN,0,0,1,0.00653673,-0.0158058,-0.0113672,0.0239295,0.0111936,-0.0117091,0.0187354,0.0113993,-0.00408534,-0.00985018,12.5,25.70208359,28.54583359,21.92083359,1246.25,348,1,126.8235474,947.5,5,756.5,42.75,15.88750076,67.03586578,291.6506348,36.20000076,12.5,23.70000076,28.27083206,24.80416679,9.75,17810.875,1.92499998216667,2.27458338941667,2,1,1,2,3,1,-1.25426590956103,2,2,2,0
SEEDGWAS4894.RN,0,0,1,0.0143918,0.0195835,0.00389114,-0.00905221,-0.00202679,0.0051542,-0.0125255,-0.00623371,-0.00503777,-0.00389881,3.849999905,14.49791718,16.81666565,11.64583302,936,187.5,27.25,69.26439667,424.5,82.25,237.25,83.75,12.52499962,61.77569962,209.1973267,24.125,3.849999905,20.27499962,15.61666679,12.57083321,2038.5,16927.3541666667,1.77916667858333,1.25562499466667,1,1,1,1,1,1,-1.21344595702961,1,1,2,1
SEEDGWAS4906.RN,0,0,1,0.00165921,-0.00101586,-0.00667955,0.00951409,0.00621312,-0.00782078,0.00341133,0.00628642,0.00055372,-0.00332065,4.900000095,19.80416679,22.67499924,16.30416679,793,201.5,3,114.9048843,533.75,14.5,177.25,34,18.79999924,64.05479431,261.6316223,34.25,4.900000095,29.35000038,21.95416641,19.22500038,1499,18382.1458333333,1.58958332733333,1.3710416755,1,1,1,1,1,1,-1.60735586860121,1,1,1,1
SEEDGWAS4920.RN,0,0,1,0.00726798,-0.00271712,-0.00525438,0.0130128,0.0130928,-0.00622114,0.00452017,0.00607769,-0.00227223,-0.0128877,5.75,20.01666641,22.86666679,16.50833321,869.5,227.25,3,117.4982376,596.25,15.25,250.25,32.75,17.80416679,63.81422424,262.7413025,33.65000153,5.75,27.89999962,22.15833282,19.5,1618.25,18300.25,1.66666663683333,1.28333333625,1,1,1,1,1,1,-1.12046444929222,1,1,2,1
SEEDGWAS4926.RN,0,0,1,0.0169086,-0.0123709,-0.00121948,0.0170225,0.00813915,-0.0146132,0.0354036,0.00963996,0.0460286,0.0325548,-1.524999976,16.26250076,24.38750076,8,305.25,78,5,95.14849091,191.75,18,165,43,17.77499962,50.07053757,665.7487183,33.97499847,-1.524999976,35.5,23.4375,15.90833282,1463.25,19152.4791666667,2.8125,0.822499997833333,1,1,1,1,1,1,-1.46655944317814,0,0,1,0
SEEDGWAS4929.RN,0,0,1,-0.00449088,0.000145202,-0.0117679,0.00618383,0.00406458,-0.0098598,-0.00948997,0.00215472,0.0054459,0.00559991,9.600000381,23.51354218,26.41666794,20.01666641,835.25,233.75,2,120.4128723,580.25,13.5,393.75,42,17.79791641,65.67521667,261.5773315,36.70000076,9.600000381,27.10000038,25.82916641,22.77916718,1402,18528.7708333333,1.456249982,1.42062501116667,1,1,2,1,1,1,-1.28654798229937,2,2,2,1
SEEDGWAS493.RN,0,0,1,-0.00978141,0.0036803,-0.0111202,-0.000763951,-8.32973e-06,-0.00697731,-0.0146813,-0.000736883,0.00445103,0.00660178,8.774999619,19.61041641,22.33333206,15.93333244,959.75,209,18.75,81.62268066,491.25,60.5,343.75,70.25,12.34583378,59.42643356,267.1500854,29.54999924,8.774999619,20.77499962,21.45416641,17.12083435,1352.5,18185,1.74166666458333,1.549791684,1,1,2,1,1,1,-1.31535308627702,2,2,2,0
SEEDGWAS4930.RN,0,0,1,0.00630091,1.51224e-05,-0.00484216,0.011651,0.00790604,-0.00908782,0.00248512,0.0062122,0.00688236,-0.0196973,5.525000095,20.50625038,23.98749924,16.42916679,629,176,2,114.3830643,423.5,14,294,38.25,18.55833244,63.99404144,308.6900635,34.52500153,5.525000095,29,23.375,19.48333359,1518.75,18413.7291666667,1.7708333235,1.24041668075,1,1,1,1,1,1,-1.59485966689038,2,2,1,0
SEEDGWAS4938.RN,0,0,1,0.0110626,-0.00660162,-0.00637096,0.0170747,0.0116491,-0.0092319,0.0158149,0.00941029,0.00586728,-0.010492,6.699999809,20.11458397,23.03333282,16.6875,784,200.75,3,117.0173187,534.5,12,291.5,28.5,16.19166756,61.91915894,257.4880676,32.84999847,6.699999809,26.15000153,22.21250153,19.51250076,1534,18368.625,1.67499998216667,1.33604165908333,3,3,3,4,2,2,-1.30213579575905,1,1,0,2
