Name,KMeans_Ab10,KMeans_BChrom,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev,srad,wind,vapr,sq1_simp,sq2_simp,sq3_simp,sq4_simp,sq5_simp,sq6_simp,S10_71197305,S10_71198303,S3_192484757,S3_192486778,S3_192562582,S4_193239638,S4_193239646,S4_193239658,S8_73817047,S9_29026157,S9_29026173
SEEDGWAS5270.RN,0,0,0.0138003,0.0212491,0.00267551,-0.0116411,0.00132899,0.00786467,-0.0104089,-0.00431568,-0.00470974,0.00661632,15.71249962,11.61249924,752,149.25,6.75,82.78764343,380,27.75,288.25,27.75,17.46458435,72.01972961,164.3711853,25.14999962,0.899999976,24.25,15.00833321,11.61249924,2494.5,17503.1666666667,2.16666666675,1.014166688,Good,1,1,1,1,1,2,0,1,0,0,0,0,0,0,2,0
SEEDGWAS5271.RN,0,0,-0.000744438,0.00689991,-0.00757717,0.00247297,-0.00649651,0.000210733,-0.00954514,0.00374014,-0.00546242,-0.00776893,15.33333302,10.67083359,932,165.25,29,63.62528229,416.5,97,253.75,99.5,12.54374981,64.33081055,189.3184967,22.5,3,19.5,14.13750076,11.61666679,2183.5,16480.1875,1.85416664675,1.18354167533333,Good,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,1
SEEDGWAS5273.RN,0,0,-0.0155506,0.00271208,0.0190322,-0.0024791,0.0164655,-0.0112799,0.0222815,-0.00779475,-0.00600327,-0.00244704,23.65833282,20.21666718,881.5,197,1.75,96.35533142,521.75,7.5,370.25,7.5,12.04583359,71.06704712,151.6485291,30.14999962,13.19999981,16.95000076,23.42083359,20.21666718,720,17061.7916666667,1.36666666466667,1.86854167775,Good,3,1,1,1,1,0,1,0,0,0,0,0,0,0,2,0
SEEDGWAS5277.RN,0,0,-0.0136355,0.0020237,0.00950848,-0.000919978,0.00395412,0.017058,0.0192538,-0.0233753,0.00464272,0.00439588,23.74166679,16.43333435,861.5,161.5,5,81.42221069,442.75,23,348.25,70.75,12.40416718,58.99749756,311.7036133,29.89999962,8.875,21.02499962,23.14999962,17.96249962,1300.25,15899.8333333333,2.08750001591667,1.52000000083333,Good,1,3,1,1,1,1,1,2,2,2,1,1,1,0,0,0
SEEDGWAS528.RN,0,1,-0.00986641,0.00327907,-0.00864642,0.00832571,-0.00885728,0.00802787,-0.0068043,-0.0028067,-0.00261308,-0.00184205,27.45000076,22.90833282,1067.5,181.5,25.75,61.9342041,465.25,88.25,377.75,109,14.25,69.93881989,190.2335358,35.67499924,15.30000019,20.375,26.97083282,23.67916679,93.25,18099.8958333333,2.18124997608333,2.46437501883333,Good,1,4,1,1,1,0,1,0,2,1,0,0,0,0,2,1
SEEDGWAS5280.RN,0,0,-0.0161585,0.0012363,0.0378487,0.00472013,0.00777208,-0.0231826,0.0107384,0.00534747,-0.0106582,-0.000120328,25.82916641,21.51250076,670,87.5,21,41.06815338,254.75,80,189.5,184,10.125,68.7611084,182.0649109,31.39999962,16.67499924,14.72500038,24.67499924,24.25416565,288,17595.8958333333,2.0270833175,2.2679166595,Good,1,3,1,1,1,1,2,2,2,2,0,0,0,0,2,0
SEEDGWAS5283.RN,0,0,-0.00718306,-0.0107229,0.00460378,-0.0148422,0.00354488,0.0403252,0.00731638,0.0480952,-0.0159582,0.016115,23.97083282,11.17083359,182,44.75,2,97.88795471,115.5,8,111.75,8,15.64999962,52.25360107,529.3737793,31.77499962,1.824999928,29.95000076,22.95833206,11.17083359,1246.5,18769.8958333333,2.59166665883333,1.09958334258333,Good,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
SEEDGWAS5284.RN,0,0,0.0109793,-0.00266185,-0.0058464,0.0117792,-0.00991741,-0.00253675,0.00575834,0.00674529,-0.00482945,-0.0215133,22.63333321,16.78333282,792.5,194,4,106.3341446,508.75,17.5,209.75,37,16.03333282,63.75139618,231.7486725,32.27500153,7.125,25.14999962,21.60416603,19.62083435,1666.75,18293.9375,1.72916665666667,1.30270834758333,Good,1,1,2,1,1,2,2,1,2,2,0,0,0,0,1,1
SEEDGWAS5285.RN,0,0,0.00334884,0.0106914,-0.00342533,-0.00264696,-0.00445147,0.0023934,-0.00892128,-0.00127723,-0.00480363,-0.00502599,15.1875,10.7541666,989.5,174.5,30.75,63.66770935,445,103.5,263.75,108,12.19999981,65.18330383,180.0743408,22.07500076,3.349999905,18.72500038,14.09583282,11.6291666,2224.25,16430.0416666667,1.88333329541667,1.168749998,Good,1,3,1,1,1,1,2,1,0,1,1,0,1,0,1,1
SEEDGWAS5286.RN,0,0,-0.00540923,0.00598078,-0.00645981,0.0055374,-0.0105425,0.00590249,-0.011092,-0.00136558,-0.00589372,-0.00994704,20.87083435,16.89166641,2200.75,377.75,47,70.77218628,1015.5,161.25,586.5,196,11.12708282,66.12889099,163.8383179,27.625,10.80000019,16.82499886,20.23749924,17.60416603,1548.5,17819.125,2.21666664875,1.63208333666667,Good,1,3,1,1,1,1,1,1,0,1,0,0,0,1,1,0
SEEDGWAS5287.RN,0,0,-0.0012029,0.00114759,-0.00960885,0.00344115,-0.0033714,-0.00997179,-0.00655802,0.00447025,0.0105264,0.00202385,21.38750076,9.858333588,487.5,123.75,3,113.9406128,345.75,14.75,298.25,26,17.80208397,56.06895447,477.5758362,30.89999962,-0.850000024,31.75,20.31666565,13.8166666,1739.75,17485.3541666667,2.54374998816667,0.973750005166667,Good,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0
SEEDGWAS5288.RN,0,0,0.00561296,0.00162899,-0.00614443,0.00814124,-0.00771824,-0.0052326,0.000877724,-0.00205815,0.00201732,-0.0166588,19.96249962,13.29583359,542.25,122.25,7,94.61115265,320.25,29.5,149,30.75,15.57708359,61.75263977,274.4403381,29.27499962,4.050000191,25.22500038,19.15416718,14.52916718,2034,18770.9583333333,2.38333330558333,1.11291666333333,Good,1,2,1,1,1,1,1,2,0,1,0,0,0,1,0,0
SEEDGWAS5289.RN,0,0,-0.00810694,0.00354566,-0.00948427,0.00619001,-0.00707859,-0.000536032,-0.0129445,-0.00370091,-0.00255413,-0.0121609,21.34583282,17.63750076,1436,268,23.75,81.42644501,697.5,72.25,436,76,12.71249962,67.62034607,149.053299,29.04999924,10.25,18.79999924,20.56666756,18.42916679,1491.25,18054.6458333333,2.112500002,1.66333334641667,Good,2,1,1,1,1,1,2,2,2,2,0,0,0,0,2,1
SEEDGWAS529.RN,0,0,-0.0104445,0.00346561,-0.00736303,0.00664502,-0.00588443,0.0117295,-0.00976148,-0.0041936,-0.00967104,-0.0106148,28.76666641,23.98333359,1151.75,226.75,18.5,80.05455017,589.75,62.25,271,85.5,13.15625,66.61400604,195.6794434,36.54999924,16.79999924,19.75,27.78333282,26.38333321,6.75,17866.8541666667,3.12291663891667,2.57083334516667,Good,1,4,1,1,1,2,1,1,1,2,0,0,0,0,1,0
SEEDGWAS5290.RN,0,0,-0.010423,0.00467992,-0.0120225,0.00445502,-0.00573934,-0.00211069,-0.0140902,-0.00183357,-0.00416104,-0.00584658,25.09166718,20.71666718,1024.5,201,12,90.27522278,537.5,41.5,295.75,56.25,12.94375038,67.59261322,176.5497437,32.75,13.60000038,19.14999962,24.35000038,22.97500038,963,17222.9583333333,2.3458333115,1.94625000158333,Good,1,3,2,1,1,1,2,1,1,2,0,0,0,0,2,1
SEEDGWAS5291.RN,0,0,-0.00650446,0.00508694,-0.00974153,0.00525928,-0.0076929,-0.000357426,-0.013025,-0.000870088,-0.000122251,-0.00721263,21.31666756,17.82083321,1203,239.5,13.25,87.57463074,593.25,47.5,388.25,49.5,13.32291698,69.66223145,140.7649841,29.125,10,19.125,20.69583511,18.56666565,1559.75,18023.8541666667,2.09375000991667,1.62416667741667,Good,2,1,1,1,1,2,1,2,0,2,0,0,0,0,2,0
SEEDGWAS5292.RN,0,1,-0.00758812,0.00269371,-0.0100461,0.0103437,-0.0135084,0.00958424,-0.00678046,-0.00377845,-0.000458134,-0.0151112,25.82916641,22.20416641,1464.75,298.25,9,94.40036774,757.25,32,414.5,89.25,13.36250019,68.61711884,145.3525391,34,14.52499962,19.47500038,24.27083206,23.14999962,825,18390.4375,1.7270833155,2.09249998116667,Good,1,2,2,1,1,0,1,2,2,2,0,0,0,0,1,1
SEEDGWAS5293.RN,0,0,-0.0103053,0.00350897,-0.0146889,0.00206975,0.00305413,-0.0147164,-0.0210887,0.00603407,0.011181,0.0139768,23.03333282,16.6875,784,200.75,3,117.0173187,534.5,12,291.5,28.5,16.19166756,61.91915894,257.4880676,32.84999847,6.699999809,26.15000153,22.21250153,19.51250076,1534,18368.625,1.67499998216667,1.33604165908333,Good,3,3,4,2,2,0,0,1,2,2,0,0,0,0,1,0
SEEDGWAS5294.RN,0,1,0.00654745,0.000288272,-0.00538395,0.0104773,-0.0112838,-0.00500569,0.00344113,0.00424066,0.00138936,-0.0179947,22.58749962,15.64166641,615,151,5,105.8036575,389.25,23,148.25,30.5,16.93958282,63.03129959,282.829834,32.40000153,5.525000095,26.875,21.625,19.11666679,1806.5,18563.1041666667,2.08124996208333,1.19729167716667,Good,1,1,2,1,1,1,1,2,2,2,0,0,0,0,1,1
SEEDGWAS5295.RN,0,1,-0.000259388,-0.00017453,-0.00932586,0.00973094,-0.00600654,-0.00864377,-0.000656435,0.00545573,0.0100315,-0.000440768,22.92500114,16.76666641,772,207.5,2,119.7189941,536.25,12.5,236.5,28,15.85624981,62.67318726,250.6406555,32.40000153,7.099999905,25.29999924,22.19583321,19.59166718,1530,18368,1.65208331741667,1.33500000333333,Good,1,1,1,1,1,2,1,2,2,2,0,0,0,0,1,1
SEEDGWAS5296.RN,0,0,0.00962949,-0.00265574,-0.00577841,0.0125655,-0.00970625,-0.00808982,0.0095303,0.00238759,0.000844069,-0.0147607,22.19583321,14.77083302,752.75,197,3.75,114.0527649,504.25,21.5,341.25,50,18.40833282,63.80732727,304.4715881,32.79999924,3.950000048,28.84999847,21.47916794,17.59583282,1785.25,18345.625,1.9145833155,1.15041665733333,Good,1,2,1,1,1,1,1,2,0,2,0,0,0,0,0,0
SEEDGWAS5297.RN,0,0,0.0242061,0.0184608,0.00617118,-0.0108695,0.00570458,0.00384716,-0.00465379,-0.00182028,-0.000717213,0.000811732,17.82916641,12.875,617.75,124,7,86.25250244,335.75,24.5,186.75,24.5,17.43333244,68.63516998,202.0152435,27.5,2.099999905,25.39999962,17.12916565,12.875,2271.25,18536.9583333333,2.25833332541667,1.07666665816667,Good,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1
SEEDGWAS5298.RN,0,0,0.0251733,0.0192926,0.00758331,-0.010863,0.00620594,0.00258419,-0.0026503,-0.00156051,-0.00331428,-0.00373442,20.89999962,16.40833282,678.25,159.75,2.5,96.98912048,352.5,14.25,259.5,19.5,15.30624962,68.94750977,180.2505493,30.10000038,7.900000095,22.20000076,19.63333321,16.42499924,1928.75,17097.25,1.92916662491667,1.26145832733333,Good,1,1,1,1,1,2,0,2,1,2,0,0,0,0,0,0
SEEDGWAS5299.RN,0,1,0.0184777,0.008605,0.000903809,0.00378572,-0.00274606,-0.00117948,0.00547661,0.00274351,0.00808533,-0.00974609,19.96249962,13.29583359,542.25,122.25,7,94.61115265,320.25,29.5,149,30.75,15.57708359,61.75263977,274.4403381,29.27499962,4.050000191,25.22500038,19.15416718,14.52916718,2034,18770.9583333333,2.38333330558333,1.11291666333333,Good,1,2,1,1,1,1,0,1,1,2,0,0,0,2,0,1
SEEDGWAS53.RN,0,0,-0.00924884,0.00248846,-0.008345,0.0086105,-0.00818522,0.0169054,-0.00553249,0.00241713,-0.0162518,-0.000787033,27.68333435,22.95833397,1069,193,26.5,64.95297241,472,86.5,379.25,96,15.01874924,69.05166626,198.8360748,36.45000076,14.69999981,21.75,27.05833244,23.83333397,73,17862.9166666667,2.299999992,2.46020831675,Good,1,4,1,1,1,1,0,2,2,2,1,1,1,0,2,0
SEEDGWAS530.RN,0,0,-0.013184,0.0033113,-0.0123108,-0.00147629,0.00699685,-0.00732917,-0.0151478,-0.00581666,0.00954056,0.00989123,28.92083359,22.92499924,1456,424,1,127.9416275,1110,10,896,67,14.81041718,68.6466217,265.4174805,35.82500076,14.25,21.57500076,28.82500076,25.48749924,16,17884.0625,1.61458332333333,2.30958334608333,Good,1,1,2,1,1,2,0,2,2,2,0,0,0,0,2,1
SEEDGWAS5300.RN,0,0,0.0264166,0.0208548,0.00939558,-0.0113935,0.00850283,0.00229169,-0.00437162,-0.0053294,0.00584058,-0.00134097,25.42499924,20.68333244,608.5,139,3.75,99.78172302,355.25,14.75,211,14.75,17.03749847,71.73709106,186.0857239,34.54999924,10.80000019,23.75,24.17083359,20.68333244,1202.25,17661.0416666667,1.606249998,1.66020832458333,Good,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
SEEDGWAS5301.RN,0,0,0.0125354,0.000676225,-0.00353046,0.0105315,-0.0120543,-0.00409758,0.00517449,0.000704358,-0.00218163,-0.0245213,20.5625,13.80000019,825.75,214.75,4,114.5037689,557.5,16.25,200,27.25,17.51874924,62.73513412,277.2318726,31.07500076,3.150000095,27.92499924,19.81666565,17.02083206,2104.5,18321.2708333333,2.14999997608333,1.05562500166667,Good,1,1,3,1,1,1,2,2,0,2,0,0,0,0,1,1
SEEDGWAS5302.RN,0,0,0.00530532,0.00561305,-0.00617095,0.0018683,-0.00162059,-0.00613261,-0.00857618,0.00216969,-0.0058758,-0.00721812,21.41666603,17.15416718,940.5,191.75,5,104.4099731,564,21.5,271.25,28.75,15.43958282,67.05576324,170.9953918,31.27499962,8.25,23.02499962,19.77083206,17.48749924,1876.25,18039.2291666667,1.82083332541667,1.28083333366667,Good,1,1,1,1,1,1,1,1,0,2,1,1,1,0,1,1
SEEDGWAS5305.RN,0,0,0.00264988,-0.0128616,-0.00918672,0.0161989,-0.00308598,-0.0106131,0.00169896,0.00161197,-0.0064634,-0.0004013,29.97916794,14.34583378,452,125.5,2,113.6201324,317.25,14,264.25,71,20.46666718,55.61594391,646.9074707,40.09999847,3.299999952,36.79999924,29.73749924,20.72083282,388.25,18572.5833333333,2.26458326983333,1.35041669508333,Good,1,1,1,1,2,1,2,1,2,2,1,1,1,0,1,1
SEEDGWAS5306.RN,0,1,0.00958097,0.000853268,-0.00506268,0.0103198,-0.00864615,-0.00566289,0.00570532,0.00456957,0.00352956,-0.0168003,20.34166718,13.60833359,473.5,99.5,6,88.39304352,268,25.75,161,28,16.82499886,63.97318268,279.6130676,30.02499962,3.724999905,26.29999924,19.70833397,14.8791666,1999.25,18566.25,2.37499998016667,1.12250000241667,Good,1,1,1,1,1,2,2,2,1,1,1,1,1,0,1,1
SEEDGWAS5307.RN,0,0,0.0118683,-0.00192024,-0.00484957,0.0116347,-0.0104272,-0.00495527,0.00557156,0.00649348,-0.00068646,-0.0211726,21.17499924,14.1833334,827.75,224,3,117.655426,570,13.75,251.25,25,17.92499924,62.23983383,286.3365479,31.92499924,3.125,28.79999924,20.37916565,17.46250153,1986,18336.375,2.04791667058333,1.10479166108333,Good,1,1,2,1,1,1,0,1,0,1,0,0,0,0,1,1
SEEDGWAS5308.RN,0,0,0.00671665,-0.000100226,-0.00566135,0.00876197,-0.00957982,-0.00487466,0.00246168,0.00450856,-0.000362848,-0.0157451,20.89166641,14.0041666,830,219,3,115.5924072,563.5,15.25,199.5,26.5,17.66250038,62.52206039,283.0802002,31.45000076,3.200000048,28.25,20.17083359,17.25,2032,18323.2708333333,2.07083333525,1.086250022,Good,1,1,3,1,1,0,0,2,0,2,0,0,0,0,1,1
SEEDGWAS5309.RN,0,1,0.0118122,-0.00176014,-0.00395876,0.0135864,-0.0106946,-0.00354865,0.0075392,0.0073046,0.00723505,-0.0191953,22.85416794,16.29166603,808.25,218,3,117.6190186,561.25,13,193.75,26,17.07916641,63.02268219,266.225647,33.02500153,5.925000191,27.10000038,21.97500038,19.41249847,1629.25,18416.7083333333,1.76875000191667,1.27312499291667,Good,1,1,1,1,1,1,0,2,2,2,0,0,0,0,1,1
SEEDGWAS531.RN,0,0,-0.0108724,0.00399102,-0.010228,0.00497753,-0.00337794,0.00694622,-0.0105902,-0.00366409,-0.00494889,-0.00759465,28.77499962,23.46666718,3124,477.5,97.5,47.17200089,1266.75,350.25,760,625.25,10.81874943,62.08744049,218.1720276,35.52500153,18.10000038,17.42499924,27.47083282,27.75416565,22.75,17488.3125,2.50416664291667,2.57187497625,Good,2,1,1,1,1,2,1,2,2,2,0,0,0,0,0,0
SEEDGWAS5311.RN,0,0,0.018931,0.0211288,0.00550327,-0.0104424,0.00675158,0.00311085,-0.0116536,-0.00517529,0.00129048,0.000983748,14.35000038,9.679166794,1063,210.25,32.5,67.46906281,490.75,107.5,264,111.25,11.31875038,62.27705765,190.5923767,21.07500076,2.900000095,18.17499924,13.36250019,10.52916718,2448.25,16686.9375,2.0354166725,1.079583327,Good,1,1,1,1,1,0,NA,1,0,1,1,0,1,0,2,0
SEEDGWAS5312.RN,0,0,0.000451019,0.0081096,-0.00617021,-0.000669719,-0.00346163,-0.00192528,-0.0120611,-8.83341e-05,0.00277496,-0.0125776,18.63750076,13.48333359,1328.25,251.5,37.25,70.71050262,635,117.75,313.75,123.5,10.14375019,58.80132675,213.9501801,24.625,7.375,17.25,17.83749962,14.17083359,1682.25,17014.9791666667,1.62708333133333,1.4322916765,Good,1,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0
SEEDGWAS5314.RN,0,0,-0.00638506,0.00329166,-0.0106886,0.00191952,-0.000625312,-0.00547989,-0.0118623,0.00189269,0.00297777,-0.00221059,25.70000076,17.38750076,542,103,9,76.8768158,267.25,34.5,218.5,37,16.11041641,60.22544098,347.0638428,34.75,8,26.75,24.52916718,18.86666679,998.25,17579.125,1.70833331341667,1.65874997766667,Good,1,1,2,1,1,0,1,1,1,1,0,0,0,1,2,1
SEEDGWAS5316.RN,0,0,-0.00140829,0.00181168,-0.00784418,0.00274188,-0.000783737,-0.0109287,-0.0054108,0.00316417,0.00252261,-0.00359481,21.71250153,14.9375,654.25,151,6,107.5503006,417,23,271,25.5,16.59791565,63.1098938,277.8599243,31.39999962,5.099999905,26.29999924,21.01250076,16.55416679,1737,18819.5,2.02916665875,1.24229166408333,Good,1,1,3,1,1,1,1,2,2,2,1,1,1,0,2,0
SEEDGWAS5317.RN,0,0,-0.0119115,0.00359169,-0.013787,0.000121128,0.0021701,-0.0134347,-0.0250035,0.00440041,0.0136485,0.0138533,25.82916641,22.20416641,1464.75,298.25,9,94.40036774,757.25,32,414.5,89.25,13.36250019,68.61711884,145.3525391,34,14.52499962,19.47500038,24.27083206,23.14999962,825,18390.4375,1.7270833155,2.09249998116667,Good,1,2,2,1,1,2,2,1,1,1,0,0,0,0,2,0
SEEDGWAS5318.RN,0,0,0.0103155,-0.000792412,-0.00278756,0.0140405,-0.0140419,-0.00565936,0.0049697,0.00668381,-0.0064345,-0.0206974,22.13750076,16.05833244,831.5,196.5,4,108.6554871,539.75,17,202.75,36,16.37291718,62.31489563,240.4402924,32.07499695,5.800000191,26.27499962,20.84583282,19.10000038,1759.5,18341.7083333333,1.82916668058333,1.25979168708333,Good,1,1,1,1,1,1,0,1,2,0,1,1,1,0,1,1
SEEDGWAS5319.RN,0,0,0.00478706,0.00102402,-0.0077365,0.0107385,-0.0130351,-0.00268978,-0.00319936,0.00550135,-0.00790442,-0.0232326,29.03749847,15.46666718,587,110,17,57.63532257,244.75,68.25,211.5,78.25,12.64375019,45.31809998,554.882019,35.70000076,7.800000191,27.90000153,28.60416794,17.12083435,97.75,17158.0208333333,3.28749996433333,2.0362499755,Good,1,1,1,1,1,1,1,1,0,2,0,0,0,0,1,1
SEEDGWAS5320.RN,0,0,-0.00822074,-0.00996628,0.0078563,-0.0145411,-0.00151654,0.0074423,-0.00236458,-0.000780279,0.0188948,-0.00848491,22.42083359,12.52916718,541.25,138.25,1.5,107.9217987,347.25,6.5,347.25,6.5,12.20208359,50.57821655,409.3525696,28.77500153,4.650000095,24.125,22.42083359,12.52916718,1133.25,16635.2291666667,2.21874999025,1.31125000125,Good,1,3,1,1,1,1,2,0,0,1,0,0,0,1,1,0
SEEDGWAS5321.RN,0,0,-0.00681136,-0.0114342,0.0140241,-0.0120628,-0.00663447,0.012137,-0.00250725,-0.00277132,0.0254575,-0.00774352,25.40416718,12.03750038,328.75,73.25,6,86.74856567,195,19.75,175,19.75,15.3125,50.61986542,550.5713501,33.52500153,3.275000095,30.25,24.25833321,12.03750038,1044.75,18444.6875,2.48541663091667,1.19624999666667,Good,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
SEEDGWAS5322.RN,0,0,-0.00667178,-0.0127069,0.0110497,-0.0146792,-0.00181817,0.00969524,-0.000513596,0.00121537,0.0198814,-0.00367696,26.07500076,11.89583302,430.5,97.25,5.75,90.27521515,254.5,20,238.25,20,16.08541679,49.4555397,584.9987793,34.72499847,2.200000048,32.52500153,24.83749962,11.89583302,867.75,17068.7708333333,2.73958335308333,1.25791666408333,Good,1,1,1,1,1,0,1,0,0,1,0,0,0,0,2,0
SEEDGWAS5323.RN,0,0,0.0173155,0.00925325,0.00277607,-0.0011582,-0.000549258,-0.00234817,0.0061034,0.00260666,-0.00266582,-0.00656936,21.09583282,11.71666718,513.75,130.5,2,113.9716873,358.5,12.25,207,27,17.70000076,61.13968658,384.0908203,30.625,1.675000072,28.95000076,19.85000038,15.08749962,2074.25,17307.7083333333,2.85208328558333,0.958958342666667,Good,1,1,1,1,1,1,1,0,0,2,0,0,0,0,2,0
SEEDGWAS5324.RN,1,0,0.0204659,0.0144168,0.00348501,-0.00706699,0.00182384,0.00155278,-0.00579601,0.000608699,-0.00868695,-0.00678152,18.47083282,14.94999981,1148.25,224,8,97.93032837,652.75,33.5,313,36.75,14.23333359,70.11494446,139.3137817,26.97500038,6.675000191,20.29999924,17.3125,15.60000038,2027.75,18299.5,2.018750002,1.207708334,Good,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1
SEEDGWAS5325.RN,0,0,0.0110921,0.00472155,-0.00323411,0.00604116,-0.00542446,-0.0022255,-0.000162746,-0.000577461,-0.00651861,-0.0169784,21.41666603,17.15416718,940.5,191.75,5,104.4099731,564,21.5,271.25,28.75,15.43958282,67.05576324,170.9953918,31.27499962,8.25,23.02499962,19.77083206,17.48749924,1876.25,18039.2291666667,1.82083332541667,1.28083333366667,Good,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
SEEDGWAS5327.RN,0,0,0.000970217,0.00231949,-0.00826656,0.00639643,-0.00367695,-0.0050836,-0.00421592,0.0058305,-0.00335617,-0.0089169,21.41666603,17.15416718,940.5,191.75,5,104.4099731,564,21.5,271.25,28.75,15.43958282,67.05576324,170.9953918,31.27499962,8.25,23.02499962,19.77083206,17.48749924,1876.25,18039.2291666667,1.82083332541667,1.28083333366667,Good,1,1,1,1,1,1,0,1,0,1,1,NA,1,2,1,0
SEEDGWAS5328.RN,0,0,0.0135148,0.00500311,-0.00190146,0.00267852,-0.00589422,-0.00497291,0.00370585,0.0010224,-0.00401579,-0.0091053,18.47083282,13.4333334,1642.25,306,36.5,77.3352356,829.75,116.75,446.5,122.5,12.20208359,64.47485352,206.3766785,25.32500076,6.400000095,18.92499924,17.47500038,14.39999962,1686.25,16265.3333333333,1.67291668058333,1.42624998091667,Good,1,2,1,1,1,1,NA,0,0,1,0,0,0,0,2,0
SEEDGWAS5329.RN,0,0,0.0149935,0.0209274,0.00511446,-0.0110445,0.0030296,0.00388804,-0.0120882,-0.00697703,-0.00403646,0.00469594,21.64999962,14.1875,695,197.25,2,119.631279,479.5,13,334.5,25.75,19.50625038,64.16512299,305.9043884,32.40000153,2,30.40000153,21.14999962,17.1875,1789.5,18500.3125,1.94166666258333,1.15020831916667,Good,1,1,2,1,1,1,2,2,0,0,0,0,0,0,2,1
SEEDGWAS5330.RN,0,0,0.00501522,0.00157641,-0.00763923,0.00816369,-0.00663884,-0.00672357,0.000297713,0.00223789,-0.00497043,-0.0177693,21.64999962,14.1875,695,197.25,2,119.631279,479.5,13,334.5,25.75,19.50625038,64.16512299,305.9043884,32.40000153,2,30.40000153,21.14999962,17.1875,1789.5,18500.3125,1.94166666258333,1.15020831916667,Good,1,1,2,1,1,1,0,1,2,2,0,0,0,0,0,0
SEEDGWAS5331.RN,0,0,-0.000193641,0.00181514,-0.00865495,0.0063152,-0.00321221,-0.00977191,-0.00623147,0.00308895,0.00299668,-0.0110661,22.33749962,15.5625,860.5,242.5,3,120.7400284,603.75,14,428.75,28.75,18.15000153,63.07588959,277.9482727,33.04999924,4.275000095,28.77500153,21.66250038,18.55833435,1667.5,18445.4375,1.74374998616667,1.239166667,Good,1,1,1,1,1,0,0,0,0,2,0,0,0,0,1,1
SEEDGWAS5332.RN,0,0,0.00468805,-0.0011976,-0.00809168,0.0119933,-0.0112126,-0.00360473,0.00150853,0.00287559,-0.00890284,-0.0252269,22.33749962,15.5625,860.5,242.5,3,120.7400284,603.75,14,428.75,28.75,18.15000153,63.07588959,277.9482727,33.04999924,4.275000095,28.77500153,21.66250038,18.55833435,1667.5,18445.4375,1.74374998616667,1.239166667,Good,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0
SEEDGWAS5333.RN,0,0,0.0119228,-0.00227586,-0.00276704,0.0148897,-0.0100507,-0.00641786,0.00629801,0.00299642,-0.00106786,-0.0199408,27.49166679,22.20416641,947.75,198.75,3,108.4778976,581,17,272,26,17.24791718,67.37496948,209.1882172,36.97499847,11.375,25.60000038,25.90416718,22.27499962,900.75,18231.2083333333,1.46874998,1.85958330825,Good,1,1,1,1,1,2,1,2,2,2,1,1,1,0,1,1
SEEDGWAS5334.RN,0,0,0.00320341,0.00188087,-0.00688733,0.00973282,-0.0104718,-0.000200203,-0.00180532,0.00457,-0.0079734,-0.0231103,23.18333435,19.16666794,730.5,152.75,3.75,93.3205719,397.25,17.75,254.75,17.75,15.84166622,69.25300598,160.7695923,32.25,9.375,22.875,22.19583321,19.16666794,1690,16911.625,2.30000000208333,1.38124999416667,Good,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
SEEDGWAS5335.RN,0,0,0.00127397,1.60905e-05,-0.0065836,0.0117408,-0.0132526,-0.00159392,-0.00213803,0.00262316,-0.0104849,-0.0167716,21.52083397,18.30833244,791.75,161.5,3.5,93.80606842,426,17.75,276.75,25,13.03333282,69.03352356,129.6509094,29.35000038,10.47500038,18.875,20.3125,18.38333321,1697.75,16945.4791666667,2.458333373,1.41270833216667,Good,1,3,1,1,1,0,0,2,0,2,0,0,0,0,1,0
SEEDGWAS5336.RN,0,0,0.00352207,0.00197048,-0.00683458,0.0095766,-0.0112277,-0.00141389,0.000271792,0.00219225,-0.00937897,-0.0248047,22.48749924,19.35000038,1247.75,258,5,94.57014465,671.75,23,445.75,34.25,15.27499962,71.7137146,126.9294128,31.25,9.949999809,21.29999924,21.64583397,19.39166641,1482.25,17486.6875,2.22708329566667,1.55583332966667,Good,1,3,1,1,1,1,1,1,1,1,1,1,1,0,2,0
SEEDGWAS5339.RN,0,0,0.00962284,0.00615021,-0.00269164,0.00154209,-0.00462289,-0.00230543,-0.00260989,0.000969116,-0.0023745,-0.0101422,21.36249924,11.69999981,523.25,132.5,2,112.3868256,362.5,10.75,212,31.5,18.05833244,61.11100006,400.6259155,30.82500076,1.274999976,29.54999924,20.36666679,15.13333321,1935.5,17446.2708333333,2.64375003175,1.01770831666667,Good,1,1,2,1,1,0,0,2,2,2,0,0,0,0,2,0
