Name,KMeans_Ab10,KMeans_BChrom,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev,srad,wind,vapr,sq1_simp,sq2_simp,sq3_simp,sq4_simp,sq5_simp,sq6_simp,S3_5366715,S3_5366738,S3_211286197,S4_248470517,S6_124809142
SEEDGWAS687.RN,0,0,-0.0124225,0.00325417,-0.0120118,0.000364796,-0.00451859,-0.00886147,-0.0201551,0.00200821,0.00922713,0.0188243,29.12916756,16.33749962,738,154.75,14,74.90621185,315.75,55,275.5,56,14.32291698,50.38845444,524.147522,36.375,7.949999809,28.42500114,28.55000114,18.12916565,220.25,17610.2291666667,2.01666667075,2.01354164883333,1,1,1,3,Good,1,0,0,0,0,0
SEEDGWAS692.RN,0,0,-0.0133561,0.00487278,-0.014735,-0.00109196,-0.00637411,-0.00824314,-0.0232884,-0.00201189,0.00971505,0.0183642,27.38333321,19.47083282,1426.5,264.5,49.75,54.24188995,607.25,160,395,191,9.804166794,52.99501419,327.180481,32.84999847,14.35000038,18.5,25.90000153,20.44166565,98.25,16839,2.07083329566667,2.460208406,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS693.RN,0,1,-0.00946131,0.00250635,-0.00723229,0.00693258,0.0119046,0.009851,-0.00997292,-0.00618176,-0.00407874,-0.0152544,28.25416565,23.07916641,1111.5,210,23,74.81164551,540.25,73.25,279,84,13.51666641,65.14128876,213.012558,36.29999924,15.55000019,20.75,27.26666641,24.04999924,71.25,17887.1458333333,2.37916668258333,2.48458329825,1,1,3,1,Good,1,0,2,1,0,1
SEEDGWAS694.RN,0,0,-0.00951083,0.00316891,-0.00767355,0.00647937,0.0105267,0.0127256,-0.00617485,0.000507743,-0.0126318,-0.00934058,28.27916718,23.13750076,1135.25,217,22,77.19245148,561,70.25,280.75,83.25,13.21249962,64.92668152,211.0853271,36.20000076,15.85000038,20.35000038,27.26250076,24.05416679,79.75,17881.0208333333,2.47499996425,2.49104162041667,1,1,3,1,Good,1,0,0,0,0,0
SEEDGWAS695.RN,0,0,-0.00569645,-0.000615897,-0.0111872,0.00890427,0.00704054,-0.000321384,-0.00932571,-0.00337517,-0.00518778,-0.00992083,27.36666679,22.83333397,1187.25,238.5,11,91.3498764,620.5,37,368.75,38,13.01666641,65.00192261,181.4091339,35.20000076,15.17500019,20.02499962,25.77499962,23.81666565,480.75,17773.4583333333,2.24999998025,2.25333331041667,1,1,1,1,Good,1,0,0,0,1,0
SEEDGWAS700.RN,0,0,-0.0112583,0.0017269,-0.0147904,0.0030887,-0.00297783,-0.0120773,-0.0221887,-0.00197114,0.0116665,0.0191227,28.50833321,24.85833359,807,191.5,0,108.5894547,527.25,3,452.5,29.25,13.59583282,77.13961792,155.3199158,34.17499924,16.54999924,17.625,28.42499924,25.05416679,43,18039.3125,2.154166629,2.4464583395,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS701.RN,0,0,0.00473697,-0.0131609,-0.00950466,0.0216119,0.0113669,-0.0089069,0.0183085,0.0120531,-0.010372,-0.0126726,30.07916641,18.63750076,544.25,153.5,1,115.8957977,392.25,9,392.25,57,15.0895834,57.15751266,485.480072,36.29999924,9.899999619,26.39999962,30.07916641,22.69166756,20.5,17892.2708333333,2.26874999208333,1.83770832425,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS702.RN,0,0,-0.0152898,0.00291636,-0.00781145,-0.0136147,-0.0216267,0.00279594,0.0292512,-0.00989543,0.00646714,-0.00546742,27.67916679,24.83749962,1465.5,188.75,52,38.58155823,551.75,191.75,440,191.75,7.074999809,68.02929688,119.6201553,31.29999924,20.89999962,10.39999962,27.45833206,24.83749962,49.75,19858.7708333333,4.78749998416667,2.68854167058333,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS703.RN,0,0,-0.00966432,0.00333204,-0.00859628,0.00802728,0.0145671,0.0135183,-0.00732758,-0.00731496,-0.010536,-0.0155335,24.10833359,21.35833359,1424.25,297.25,7.25,92.56309509,708.25,29.5,482,63.25,9.985416412,70.19620514,112.2680511,29.97500038,15.75,14.22500038,23.48749924,22.14583206,948.5,19803.75,1.79583333925,2.05812496933333,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS704.RN,0,0,-0.00903723,0.00331486,-0.0099203,0.00724817,0.00687034,0.00725302,-0.00661484,-0.00149279,-0.0122137,-0.0116818,25.07083321,23.70000076,3686.25,626,28,76.12071228,1663.5,112.5,833.75,112.5,11.86666679,81.41847229,56.12660217,31.45000076,16.875,14.57500076,24.34583282,23.70000076,665.75,19173.5833333333,1.68541662891667,2.2537499965,1,2,1,1,Good,1,0,0,0,0,0
SEEDGWAS705.RN,0,0,-0.00930609,0.00377045,-0.00991914,0.00670274,0.0130772,0.00681762,-0.00889317,-0.00305245,-0.01236,-0.0114119,24.40833282,23.08333397,3999.5,699.5,29.25,77.49502563,1830.5,144.25,1106.5,150.25,10.81458282,80.85758209,56.09405899,30.14999962,16.77499962,13.375,23.82500076,23.43333435,659.75,19645.5416666667,1.61041664075,2.27625004458333,1,2,1,1,Good,1,2,0,0,0,0
SEEDGWAS706.RN,0,0,-0.0128381,0.00325399,-0.00826239,-0.00246119,-0.00598484,0.0123074,0.0094415,-0.00579385,-0.00292128,-0.00235416,28.47083282,25.32916641,2639.5,529,54.25,74.3034668,1329.25,207.5,608.5,218.5,10.31875038,73.05334473,130.729187,34.32500076,20.20000076,14.125,27.88750076,26.88750076,142,19250.5833333333,1.387500008,2.57812496008333,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS707.RN,0,1,-0.00906846,0.00361944,-0.00996995,0.0080701,0.0119452,0.0065402,-0.00747281,-0.00964978,-0.0121201,-0.0188661,27.08749962,25.62916756,2846,589.25,11.5,89.78157806,1364.5,51.75,437.75,143.5,10.63333321,77.19282532,59.78853607,32.92499924,19.15000153,13.77499866,26.41666603,25.65833282,273.5,19869.0833333333,1.674999972,2.49583331741667,2,2,1,1,Good,1,0,1,0,0,1
SEEDGWAS71.RN,0,0,-0.0132603,0.00470596,-0.0143247,-0.00366958,-0.00578589,-0.0087053,-0.0193244,0.00182471,0.00205002,0.0200962,27.25,22.0708313,1099,271,8.25,110.0463562,704,32.5,519.5,33.25,14,68.88079834,214.4416962,34.75,14.42499924,20.32500076,26.87916565,22.55416679,40.75,16329.5,3.03333334133333,2.53437499208333,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS710.RN,0,0,-0.015326,0.00437145,-0.0101185,-0.0106607,-0.0225124,0.00573175,0.0280872,-0.0128242,0.00217989,-0.00439623,27.42083359,24.63333321,1858.75,336.5,73.25,51.46732712,691.25,225.75,481,225.75,10.5,72.41379547,115.5281754,32.52500153,18.02499962,14.5,27.22083282,24.63333321,98.75,18448.4791666667,1.8458333115,2.46208339925,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS713.RN,0,0,-0.0158516,0.003097,-0.00859402,-0.0154923,-0.0255794,0.0138357,0.0324772,-0.00491231,0.00789101,-0.00133771,27.84583282,25.22500038,1092.5,139,39.5,36.07341003,389.75,144,355.5,161.75,6.283333778,67.38160706,109.9122009,31.10000038,21.77499962,9.325000763,27.32916641,25.59583282,42.5,19911.875,5.11874997616667,2.67812502375,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS714.RN,1,0,-0.0139606,0.00244065,-0.00994615,-0.00842744,-0.0149559,0.0102531,0.0199573,-0.0106036,-0.00437816,-0.00285736,27.64166641,22.61666679,1403,231.75,19.5,70.58222961,600.5,68.25,578.5,68.25,9.383333206,62.55554962,203.374115,32.375,17.375,15.00000191,27.22916603,22.61666679,101.5,19976.0625,2.04583333933333,2.41999999666667,1,1,1,1,Good,1,1,0,0,0,0
SEEDGWAS717.RN,0,0,-0.00907369,0.00336391,-0.0098504,0.00890337,0.0119038,0.0104718,-0.00493291,-0.00593003,-0.0129094,-0.0165664,24.92083359,22.11666679,1103.25,242.25,1.75,97.52427673,569.75,14.25,385.5,35,9.845832825,69.45980835,114.8195496,30.77499962,16.60000038,14.17499924,24.29999924,22.88750076,842,19538.8333333333,1.77500000591667,2.11187496775,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS718.RN,0,0,-0.00952246,0.00286704,-0.00932602,0.00978809,0.0144513,0.0129014,-0.00852991,-0.00787154,-0.0125202,-0.0171005,23.30416679,20.34583282,2203,373.75,48.75,69.72027588,996.25,158.5,592.5,256.75,10.69375038,69.21793365,119.8690338,29.625,14.17500019,15.45000076,22.39583397,21.03333282,1098.5,19427.2708333333,1.98541665083333,1.95062503225,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS719.RN,0,0,-0.0105232,0.00404418,-0.00915125,0.00577142,0.0113746,0.00890912,-0.0097613,-0.00531932,-0.00758369,-0.00762862,27.63333321,23.96250153,2282.75,321.25,72.75,43.62812805,825.5,236,687,447.25,9.375,68.18217468,156.9882965,32.95000076,19.20000076,13.75,27.34166718,25.67916679,27,18882.9375,2.06666661308333,2.80479170866667,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS729.RN,0,0,-0.014692,0.00377361,-0.0114276,-0.0128846,-0.0226082,0.00310862,0.0259526,-0.0129404,0.00945316,-0.0014976,27.63750076,24.69583321,853.75,122,12.25,67.34422302,355.75,47.25,351.5,47.25,10.9020834,74.03810883,121.0049515,33.375,18.64999962,14.72499847,27.51666641,24.69583321,63,18090.6458333333,1.84999997416667,2.41166667141667,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS73.RN,0,0,-0.0102412,0.00432944,-0.00953576,0.00602853,0.0107076,0.0100561,-0.00645742,-0.00264327,-0.0142241,-0.00808582,25.46249962,21.97083282,2194.5,358.25,52,65.11244202,1009,164,541,251,8.977083206,67.75164795,145.4090729,30.85000038,17.60000038,13.25,25.09166718,23.88750076,564,18921.6041666667,1.5645833315,2.35687502225,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS730.RN,0,0,-0.0156229,0.00306476,-0.0100284,-0.0147147,-0.0309073,0.00875805,0.0403807,-0.0189138,0.01493,-0.0133924,27.57916641,24.62083435,1146.25,179.5,8.75,76.26794434,522.75,39.75,516.25,39.75,11.69583321,75.45698547,120.9331818,33.57500076,18.07500076,15.5,27.57916641,24.62083435,62,17873.0416666667,1.43124997608333,2.33124997225,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS732.RN,0,0,-0.0153149,0.00411498,-0.0109555,-0.0143374,-0.0281183,0.00558174,0.033376,-0.017202,0.00925995,-0.0100711,26.33333206,23.64166641,1306,224.75,11,67.89802551,532.75,47.5,430.75,47.5,12.23333359,77.55075073,109.2671204,32.67499924,16.89999962,15.77499962,26.05416679,23.64166641,412,18373.1666666667,1.643750022,2.01375002658333,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS734.RN,0,0,-0.0158761,0.00315285,-0.0103294,-0.0153282,-0.030146,0.00326837,0.0383834,-0.0190527,0.0130743,-0.012106,26.97916794,23.79999924,1740.75,192.5,75.25,26.47211075,506.75,281.25,497.25,289.25,10.65833282,75.45741272,135.3134308,32.27500153,18.14999962,14.125,25.38750076,24.24583244,51.25,18775.375,3.86874991666667,2.57125000158333,2,1,1,2,Good,1,0,0,0,0,0
SEEDGWAS738.RN,0,0,-0.0152149,0.00258269,-0.00847543,-0.0145461,-0.0223854,0.0154274,0.0334356,-0.00453974,0.0030401,-0.000563061,27.72777748,25.16666603,1036,136.6666718,34.66666794,38.97794342,382,133.6666718,343.6666565,138,6.224999905,67.66304779,106.813591,30.96666718,21.76666641,9.199999809,27.43888855,25.50555611,45.66666794,20432.80534,5.17777776716667,2.68611111258333,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS741.RN,0,0,-0.0146985,0.0031621,-0.00827057,-0.00827676,-0.0127366,0.00431602,0.00885121,-0.0117912,0.00566115,0.00620048,27.03750038,25.70833397,1167.5,192.75,26.5,49.97333908,482,121,198.5,384.25,7.702083111,81.07455444,59.26641846,31.04999924,21.54999924,9.5,26.00416565,26.40416718,22.5,17495.8333333333,3.51458330958333,2.738541623,3,2,1,2,Good,1,2,0,0,0,0
SEEDGWAS744.RN,0,0,-0.0148603,0.0032597,-0.00848115,-0.0101944,-0.014292,0.0022924,0.0123589,-0.0149512,0.0064318,0.00355768,27.14583206,25.85000038,1734,238.75,43.25,50.23242188,679.25,163,421,318,8.070833206,81.5276413,57.10668564,31.34999847,21.45000076,9.899999619,26.92500114,26.4375,20.25,18363.8333333333,3.62916666266667,2.73041663558333,2,2,1,2,Good,1,1,0,0,0,0
SEEDGWAS746.RN,0,0,-0.0113215,0.00257362,-0.0149318,0.00197014,-0.00111144,-0.00721167,-0.0188283,0.00465204,0.0050862,0.0243718,27.57500076,14.78333282,875.5,182.5,18,72.60624695,402,68,339.25,68,13.39166641,48.34536743,522.3661499,34.54999924,6.850000381,27.70000076,25.11666679,14.78333282,456,17136.9583333333,2.42708333333333,1.80374997858333,1,1,1,2,Good,1,0,0,0,0,0
SEEDGWAS748.RN,0,0,-0.00915446,0.00255972,-0.00958713,0.00998072,0.0149072,0.0118963,-0.00950795,-0.0118029,-0.00780634,-0.0141573,24.44583321,21.32083321,2381.5,400.5,56.75,67.45944214,1053,185,636.25,293.75,10.77291679,67.96820068,125.7730408,30.82500076,14.97500038,15.85000038,23.45833206,22.08333397,925,19332.5208333333,1.83958332733333,2.05729168641667,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS749.RN,0,0,-0.00980167,0.00360447,-0.0117163,0.00243554,0.00348161,-0.00113998,-0.0129444,-0.00213494,-0.00598067,0.00567439,28.53749847,26.77083206,2081.75,388,4,91.204422,1045,21.5,293.25,87.5,12.56874943,76.17480469,70.2371521,35.70000076,19.20000076,16.5,27.32500076,26.85833359,60.75,19194.1666666667,1.95624998225,2.62145835175,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS751.RN,0,0,-0.0112453,0.00345034,-0.0130885,0.000547281,-0.00135421,-0.00844307,-0.0183835,0.00109934,0.00442222,0.0151715,27.625,24.34166718,854.75,212,0,113.9274368,585.5,3.75,485.5,24,14.91250038,75.41136932,138.8118744,35.27500153,15.5,19.77500153,27.28750038,24.88333321,344.75,18104.3125,1.62708332133333,2.18999995791667,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS752.RN,0,0,-0.00900016,0.00442242,-0.00917292,0.00556684,0.00677057,0.00348458,-0.0104869,-0.00228086,-0.00695231,-0.0142126,26.76666641,22.32083321,1112.5,223,10,94.00968933,596.25,33.75,338.25,37.25,13.2145834,66.3221283,176.8621063,34.77500153,14.85000038,19.92499924,25.72083282,23.20000076,624.75,17330.5625,2.40625,2.14624999966667,1,1,3,1,Good,1,2,0,0,0,0
SEEDGWAS753.RN,0,1,-0.0123074,0.0044927,-0.0135897,-0.000375703,-0.00219139,-0.00926168,-0.0172031,0.00137663,-0.00118741,0.016392,29.24583435,19.82916641,1097.75,217.25,21,73.79335022,533.25,76.25,419.5,95,12.58125019,53.53723907,393.3537598,36.29999924,12.80000019,23.5,28.41249847,21.18333435,40.5,17605.4791666667,1.32708334933333,2.3900000355,1,1,1,3,Good,1,0,0,0,0,2
SEEDGWAS754.RN,0,1,-0.0109006,0.003286,-0.0128609,0.00193265,0.000709791,-0.00777372,-0.0198129,0.00486657,0.00476099,0.020986,29.03333282,16.27916718,738,154.75,13.75,75.14622498,316.5,54.75,276.5,55,14.17916679,50.19168854,522.6792603,36.25,8,28.25,28.44999886,18.05416679,221.25,17665.4583333333,1.99166667466667,2.01479164766667,1,1,1,3,Good,1,0,2,1,0,1
SEEDGWAS755.RN,0,0,-0.00164437,0.00774925,-0.00754037,0.00274949,0.00698694,0.000921365,-0.00912215,-0.00153804,-0.000704756,-0.00695744,26.89999962,21.66250038,965.5,238.75,8.25,108.3897247,604.75,30,461.75,35,13.18958282,67.4656601,215.7212524,34.15000153,14.60000038,19.54999924,26.50833321,23.79999924,170,16558.5625,2.59791666266667,2.43125000583333,1,1,1,1,Good,1,0,0,0,1,0
SEEDGWAS757.RN,0,0,-0.0153196,0.00346805,-0.010871,-0.00954363,-0.0207832,0.0116414,0.0256878,-0.0145863,0.00556574,-0.009851,27.36666679,23.49583244,1284.75,209.25,29,57.39894104,498.5,91.5,431,91.5,9.195833206,65.68452454,156.0901489,32.02499771,18.02499962,13.99999905,26.82083321,23.49583244,136.75,20293.5416666667,3.42083336925,2.61666673425,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS758.RN,0,0,-0.0147478,0.00261662,-0.0102676,-0.00898372,-0.0202006,0.00857791,0.0250786,-0.0129176,-0.000358687,-0.00440693,27.66250038,23.51666641,1075.5,186.25,20.25,62.94644165,432,63,344.25,63,8.810417175,63.15766144,166.5476685,32.375,18.42499924,13.95000076,27.0625,23.51666641,129.25,20386.5,3.45000000791667,2.6056250135,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS759.RN,0,0,-0.0158925,0.00329726,-0.00797815,-0.00815762,-0.0242408,0.00685583,0.0265808,-0.0138951,0.00190478,-0.006714,27.66250038,23.51666641,1075.5,186.25,20.25,62.94644165,432,63,344.25,63,8.810417175,63.15766144,166.5476685,32.375,18.42499924,13.95000076,27.0625,23.51666641,129.25,20386.5,3.45000000791667,2.6056250135,1,1,1,1,Good,1,1,0,0,0,0
SEEDGWAS76.RN,0,0,-0.00896444,0.00287592,-0.0117321,0.00652035,0.0123351,0.012388,-0.00416364,-0.00275987,-0.0161447,-0.0154633,23.30416679,20.34583282,2203,373.75,48.75,69.72027588,996.25,158.5,592.5,256.75,10.69375038,69.21793365,119.8690338,29.625,14.17500019,15.45000076,22.39583397,21.03333282,1098.5,19427.2708333333,1.98541665083333,1.95062503225,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS760.RN,0,0,-0.0139159,0.00367136,-0.00990949,-0.00556554,-0.0150675,0.00455551,0.0148202,-0.0107332,0.000672036,-0.0025469,27.36666679,23.49583244,1284.75,209.25,29,57.39894104,498.5,91.5,431,91.5,9.195833206,65.68452454,156.0901489,32.02499771,18.02499962,13.99999905,26.82083321,23.49583244,136.75,20293.5416666667,3.42083336925,2.61666673425,1,1,1,1,Good,1,2,0,0,0,0
SEEDGWAS761.RN,0,1,-0.0149513,0.00315938,-0.011575,-0.0103492,-0.0226748,0.00907169,0.0252872,-0.013542,0.00175657,-0.00480451,26.37083435,21.16250038,1523,210.5,51.5,51.80557251,586.25,178,586.25,178,9.543749809,62.17391205,215.9347229,31.20000076,15.85000038,15.35000038,26.37083435,21.16250038,161.25,18489.5625,2.2770833075,2.4262500205,2,1,1,1,Good,1,0,0,0,0,1
SEEDGWAS763.RN,0,0,-0.0147773,0.00239439,-0.00888194,-0.00771884,-0.0152789,0.00908248,0.018396,-0.00802408,-0.00497136,3.35802e-05,26.96249962,22.14999962,1399.25,210,26.75,63.4270668,573,102.75,559,102.75,10.39791679,65.49911499,199.6803894,31.97500038,16.10000038,15.875,26.54166603,22.14999962,104.75,19631.25,2.21875001,2.40604164208333,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS764.RN,0,0,-0.0157841,0.00362257,-0.00812574,-0.01012,-0.0267293,0.0081632,0.0321715,-0.0155682,0.00555141,-0.00644906,27.56666565,23.4375,1194,199.25,22,61.29338074,492.5,74.5,415,74.5,9.522916794,64.45329285,165.1486969,32.54999924,17.77499962,14.77499962,26.91666794,23.4375,126.5,20260.5,3.21875001975,2.5779167215,1,1,1,2,Good,1,0,0,0,0,0
SEEDGWAS768.RN,1,0,-0.0143426,0.00245166,-0.0093888,-0.0144758,-0.0245378,-0.00102631,0.0342592,-0.0186135,0.00816824,-0.0102342,26.09583282,22.99166679,1862.5,259.25,95.75,30.95529366,644.25,341.25,417.5,445,9.497916222,74.2024765,130.8512726,30.95000076,18.15000153,12.79999924,24.375,23.21249962,241,18719.1041666667,3.36041667058333,2.40291663008333,1,1,1,1,Good,1,0,0,0,0,0
SEEDGWAS769.RN,0,0,-0.01438,0.00334951,-0.00694952,-0.00793881,-0.0116902,0.00184582,0.0053205,-0.0127584,0.00521903,0.00509388,26.64166641,25.30416679,1732.25,239.25,50.75,45.10790253,635,189.25,440.75,337.25,7.604166508,80.89762115,60.04880142,30.60000038,21.20000076,9.399999619,26.4375,25.84583282,89.5,18239.4583333333,3.51458328966667,2.69083335,3,2,1,2,Good,1,0,0,0,0,0
SEEDGWAS771.RN,0,1,-0.00900785,0.00313797,-0.0101791,0.00651535,0.00967478,0.00534183,-0.00950683,-0.00418237,-0.00655256,-0.0143237,27.57916641,26.19583321,3636.75,654.25,14.75,82.4675827,1749.75,69.75,624,165.5,12.7854166,79.66172791,56.40455246,34.52500153,18.47500038,16.04999924,26.55833244,26.20833206,252,18763.0833333333,1.91250000408333,2.52583334841667,1,2,1,1,Good,1,1,2,1,0,1
SEEDGWAS772.RN,0,1,-0.0100043,0.00242994,-0.00907964,0.00713249,0.00903195,0.00749921,-0.00710744,-0.00712819,-0.00523503,-0.0101605,28.50833321,24.85833359,807,191.5,0,108.5894547,527.25,3,452.5,29.25,13.59583282,77.13961792,155.3199158,34.17499924,16.54999924,17.625,28.42499924,25.05416679,43,18039.3125,2.154166629,2.4464583395,1,1,1,1,Good,1,1,1,1,0,0
SEEDGWAS773.RN,0,0,-0.0111805,0.00302804,-0.0126998,0.000667157,0.000697054,-0.00725614,-0.0173299,0.000146514,0.00811489,0.0166965,27.05416679,14.66250038,891.75,189,18.75,73.58713531,418,69,346.5,69,13.41666603,49.2358551,506.7295837,34,6.75,27.25,24.68333435,14.66250038,524.75,17119.4583333333,2.447916627,1.76916665833333,1,1,1,2,Good,1,0,0,0,0,0
SEEDGWAS777.RN,0,0,-0.0120203,0.0036153,-0.00244736,0.00458792,0.00671687,0.0253644,0.0066578,-0.0195962,-0.00261124,-0.00721938,28.11666679,27.23750114,1097,200.75,11,72.38526917,525.25,49,303.5,152,9.908332825,84.14759827,37.6497345,33.40000153,21.625,11.77499962,27.68333435,27.45833397,71,18730.8958333333,3.28958330558333,2.9037500025,2,2,1,1,Good,1,0,0,0,0,0
SEEDGWAS778.RN,0,0,-0.0123508,0.00356897,-0.00259527,0.00258313,0.0062633,0.0230823,0.00391801,-0.0154291,-0.00660479,-0.000768124,28.73749924,27.69583321,1255,195,10.5,65.63988495,533,41.25,250.25,352,11.41250038,80.9397049,42.17621231,35.40000153,21.29999924,14.10000229,27.98333359,28.35833359,5.75,18853.125,2.63749996825,2.95624997208333,1,1,1,3,Good,1,0,0,0,0,0
SEEDGWAS780.RN,0,0,-0.0133628,0.00375439,-0.0120393,0.00112663,-0.00617662,-0.0112197,-0.0197469,0.000918675,0.00859156,0.0177056,27.50416565,19.59166718,1230.75,254.75,29,69.80755615,576,106.75,413.75,130.25,9.993749619,53.37128067,329.8435669,32.90000153,14.17500019,18.72500038,27.07500076,20.58749962,36.5,17063.3541666667,2.26874997216667,2.50562498958333,1,1,1,3,Good,1,0,0,0,0,0
SEEDGWAS782.RN,0,0,-0.0122602,0.00456252,-0.0140589,-0.00178703,-0.00314929,-0.0057341,-0.0191808,-0.00192023,0.00580773,0.0130985,28.50416565,19.31666565,1186.25,250.25,24,73.47387695,566.5,93,431,113.25,11.60208321,52.08586121,383.5661316,35.15000153,12.875,22.27499962,27.6875,20.62083435,71.25,17672.7708333333,1.38333334533333,2.39583335325,1,1,1,2,Good,1,0,0,0,0,0
SEEDGWAS783.RN,0,0,-0.013384,0.00447582,-0.0118911,-0.000395035,-0.00314049,-0.0114766,-0.0226061,-0.00251835,0.00515467,0.0181248,27.30833244,18.625,1286.25,286.75,19.25,77.52122498,636.25,82.25,519.5,129.25,9.949998856,51.15709305,362.4427795,32.5,13.05000019,19.45000076,26.85000038,21.95833397,65.75,17402.2291666667,2.37708332158333,2.43666664758333,1,1,1,2,Good,1,2,0,0,0,0
SEEDGWAS784.RN,0,0,-0.013296,0.00337863,-0.00742751,-0.00187001,-0.00735078,0.0101333,0.0105078,-0.0132158,-0.000535713,-0.004937,24.39166641,22.73749924,2922.5,471,27.75,61.16055298,1243.25,159,604.25,878.75,12.14166641,80.40838623,65.86521912,31.45000076,16.34999847,15.10000038,23.17083359,23.53750038,591.75,19157.6875,2.82708334925,2.46062497308333,2,2,1,1,Good,1,0,0,0,0,0
SEEDGWAS785.RN,0,0,-0.0114171,0.0028162,-0.00522489,0.00227821,0.00453357,0.0121691,0.000645109,-0.0191461,0.00414455,-0.00656806,24.39166641,22.73749924,2922.5,471,27.75,61.16055298,1243.25,159,604.25,878.75,12.14166641,80.40838623,65.86521912,31.45000076,16.34999847,15.10000038,23.17083359,23.53750038,591.75,19157.6875,2.82708334925,2.46062497308333,2,2,1,1,Good,1,0,0,0,0,0
SEEDGWAS786.RN,0,0,-0.0138424,0.00279361,-0.00359918,-0.000777766,-0.00520742,0.0105912,0.0109233,-0.0149918,-0.00376488,-0.000321772,26.99583435,25.375,3269.25,430,160.75,31.12837029,1057,536,663.5,1014.25,8.091667175,79.91874695,63.57051468,31.39999962,21.27499962,10.125,25.68333435,26.64166641,50.75,19117,2.68333333716667,2.82145835958333,2,2,1,1,Good,1,0,0,0,0,0
SEEDGWAS787.RN,0,0,-0.0134189,0.00282348,-0.00788209,-0.00362941,-0.00759291,0.0103048,0.0114835,-0.012119,0.000361389,-0.00464225,27.16666603,25.66666603,3185,367,160,27.87383652,1027,540,676,962,7.908333302,79.88215637,58.87036133,31.5,21.60000038,9.899999619,25.75,26.85000038,2,19064.4166666667,2.8583333095,2.85666668425,2,2,1,1,Good,1,0,0,0,0,0
SEEDGWAS788.RN,0,1,-0.013371,0.00406623,-0.0057286,-0.00225203,-0.00375454,0.0149559,0.012626,-0.015963,0.00174706,-0.00591532,27.16666603,25.66666603,3185,367,160,27.87383652,1027,540,676,962,7.908333302,79.88215637,58.87036133,31.5,21.60000038,9.899999619,25.75,26.85000038,2,19064.4166666667,2.8583333095,2.85666668425,2,2,1,1,Good,1,1,2,0,0,2
SEEDGWAS789.RN,0,0,-0.0125076,0.00404915,-0.00491959,0.00305061,-0.00128911,0.016713,0.00614413,-0.0158334,0.000421524,-0.0140764,27.20833397,25.32083511,2763,382,42.25,55.65507889,1047,163.25,280.5,729.25,8.089583397,74.73136139,74.02914429,32,21.17500114,10.82499886,26.44166756,26.69583321,37.5,19617.1666666667,2.25833333541667,2.81645836433333,2,2,1,3,Good,1,0,0,0,0,0
SEEDGWAS790.RN,0,0,-0.0121306,0.00321044,-0.00366719,0.00326553,0.00334722,0.0193625,0.0109355,-0.0196647,-0.000253091,-0.00618287,25.45000076,23.57083321,3432.25,435.25,85.5,44.53748322,1208.25,359,499.75,989,9.077083588,77.74861145,75.94544983,30.67499924,19,11.67499924,24.29583359,24.41249847,405,19404.875,2.39166667058333,2.59458335241667,2,2,1,1,Good,1,0,0,0,0,0
SEEDGWAS791.RN,0,0,-0.00953829,0.00414249,-0.00659657,0.012379,0.0168868,0.0207409,-0.000633122,-0.0161963,-0.00965546,-0.0180916,27.97083282,26.00416565,1651.75,371,0.75,100.4680634,903,8.25,245,456.25,9.185416222,73.19073486,78.91150665,33.75,21.20000076,12.55000019,26.28750038,27.07500076,131,20640.2291666667,3.74166669458333,2.69958333175,1,1,4,1,Good,1,0,0,0,0,0
