Name,Mean,Copy,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,CDH
SEEDGWAS3986.RN,0.0216460017288271,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013417,NA,Landrace,Unknown,Unknown,-10.51666667,-39.01666667,490,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS399.RN,0.0191716413999066,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010056,NA,Landrace,Unknown,Unknown,9.184895,-65.811144,157,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS3995.RN,0.0145678703048629,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014890,NA,Landrace,Unknown,Unknown,-31.76666667,-52.33333333,9,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4029.RN,0.0147658842331108,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022334,NA,Landrace,Unknown,Unknown,20.8,-104.4,800,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4045.RN,0.0190285203710952,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000424,NA,Landrace,Unknown,Unknown,21.7722222,-99.9072222,903,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS415.RN,0.0201055492091382,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010999,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4154.RN,0.0170218547669173,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014052,NA,Landrace,Unknown,Unknown,19.93333333,-103.7333333,2161,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4194.RN,0.0306675689990943,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023073,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4215.RN,0.0153926263060098,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000605,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS4224.RN,0.0342048011905407,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006802,NA,Landrace,Unknown,Unknown,28.611505,-105.97864,1425,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS4231.RN,0.0191646838825409,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007950,NA,Landrace,Unknown,Unknown,28.2,-108.3833333,1948,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS425.RN,0.0176497167216381,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012219,NA,Landrace,Unknown,Unknown,-14.16083,-67.157499,176,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS427.RN,0.0179061729157325,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012293,NA,Landrace,Unknown,Unknown,7.491857,-65.175889,27,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4296.RN,0.0208918741652542,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000548,NA,Landrace,Unknown,Unknown,20.7,-99.8,2039,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Ab10
SEEDGWAS4300.RN,0.0128948356695562,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000584,NA,Landrace,Unknown,Unknown,21.18333333,-102.85,1794,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4307.RN,0.020715679770222,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000664,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4312.RN,0.0246832740958318,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000853,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4319.RN,0.0189323286877912,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001399,NA,Landrace,Unknown,Unknown,19.71666667,-99.93333333,2562,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4325.RN,0.0212168320969162,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001464,NA,Landrace,Unknown,Unknown,19.91666667,-102,2011,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Ab10
SEEDGWAS433.RN,0.0198895775311922,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014063,NA,Landrace,Unknown,Unknown,18.584597,-74.273742,582,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4333.RN,0.0184214883902858,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001503,NA,Landrace,Unknown,Unknown,22.199415,-102.310212,1930,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4354.RN,0.0191124272438174,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001656,NA,Landrace,Unknown,Unknown,20.382772,-100.275105,2274,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4355.RN,0.015406134757836,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001660,NA,Landrace,Unknown,Unknown,20.143022,-103.723087,2301,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4377.RN,0.0174618140818111,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002132,NA,Landrace,Unknown,Unknown,19.274552,-103.796358,467,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4391.RN,0.0158136173977328,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005598,NA,Landrace,Unknown,Unknown,19.58333333,-102.4666667,1327,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4402.RN,0.0316299824686661,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005917,NA,Landrace,Unknown,Unknown,17.848135,-96.879163,1967,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4420.RN,0.0225433304816025,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006113,NA,Landrace,Unknown,Unknown,17.312798,-97.816908,1896,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4443.RN,0.01833627542372,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006951,NA,Landrace,Unknown,Unknown,22.11666667,-103.25,1701,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4445.RN,0.015838810158936,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006981,NA,Landrace,Unknown,Unknown,22.637382,-103.685704,1890,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4446.RN,0.0154627570493888,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006987,NA,Landrace,Unknown,Unknown,22.637382,-103.685704,1890,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS4447.RN,0.0192476344908443,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006988,NA,Landrace,Unknown,Unknown,22.3,-103.55,2190,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4461.RN,0.0194619558787354,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007562,NA,Landrace,Unknown,Unknown,19.244746,-98.499901,2404,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4469.RN,0.0172467859521326,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007656,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4472.RN,0.0190208256293634,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007671,NA,Landrace,Unknown,Unknown,19.16666667,-98.35,2229,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4473.RN,0.031090371005118,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007673,NA,Landrace,Unknown,Unknown,19.33333333,-98.48333333,2355,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS449.RN,0.0349365164864366,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016755,NA,Landrace,Unknown,Unknown,-23.267981,-57.309104,132,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4502.RN,0.0170454869810888,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008093,NA,Landrace,Unknown,Unknown,19.82,-101.9,2329,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4508.RN,0.0190605656202954,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008448,NA,Landrace,Unknown,Unknown,20.13333333,-98.75,2449,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4514.RN,0.0231531013078666,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008465,NA,Landrace,Unknown,Unknown,19.521431,-98.857468,2273,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4517.RN,0.0219949246816897,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008482,NA,Landrace,Unknown,Unknown,19.71666667,-98.73333333,2371,NA,NA,NA,NA,Ab10,Ab10-II,NA,No,Neither,Ab10
SEEDGWAS4529.RN,0.0172750125626525,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008552,NA,Landrace,Unknown,Unknown,19.56,-99.76,2549,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS4548.RN,0.0156509775771628,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010232,NA,Landrace,Unknown,Unknown,19.350685,-97.445161,2410,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4567.RN,0.0204411554856706,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011264,NA,Landrace,Unknown,Unknown,19.83333333,-98.98333333,2271,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4579.RN,0.0193791116355696,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011868,NA,Landrace,Unknown,Unknown,19.35,-98.1,2454,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4580.RN,0.0199310284946743,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011873,NA,Landrace,Unknown,Unknown,19.35,-98.16666667,2297,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS4594.RN,0.0190544876205817,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013918,NA,Landrace,Unknown,Unknown,21.36666667,-101.9166667,1873,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4599.RN,0.0187929087996337,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013996,NA,Landrace,Unknown,Unknown,19.76666667,-97.25,1888,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4617.RN,0.0181016717771134,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014486,NA,Landrace,Unknown,Unknown,19.835255,-99.217527,2259,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4639.RN,0.0200305967393449,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015770,NA,Landrace,Unknown,Unknown,19.71666667,-99.93333333,2562,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4646.RN,0.0191913768726849,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015863,NA,Landrace,Unknown,Unknown,19.31666667,-97.91666667,2492,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4664.RN,0.0227926534256102,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022863,NA,Landrace,Unknown,Unknown,19.046412,-98.805501,2360,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4665.RN,0.0226197831349946,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022936,NA,Landrace,Unknown,Unknown,19.678005,-99.266942,2328,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS467.RN,0.0181264520415042,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019348,NA,Landrace,Unknown,Unknown,16.332904,-92.564373,700,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4675.RN,0.0227951370297697,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015943,NA,Landrace,Unknown,Unknown,24.51666667,-104.7666667,1951,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4684.RN,0.0231707473744164,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017076,NA,Landrace,Unknown,Unknown,19.15,-97.63333333,2372,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS475.RN,0.0196115322766168,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-027305,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4754.RN,0.017067647637163,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019138,NA,Landrace,Unknown,Unknown,20.81666667,-102.6666667,2017,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4767.RN,0.0187451604292196,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019429,NA,Landrace,Unknown,Unknown,22.95,-102.6666667,2156,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4795.RN,0.0200642828855882,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020684,NA,Landrace,Unknown,Unknown,21.410256,-101.89888,1884,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4811.RN,0.0184207972497712,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021072,NA,Landrace,Unknown,Unknown,20.784944,-98.734909,1520,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4815.RN,0.0194519692341377,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021091,NA,Landrace,Unknown,Unknown,19.578317,-98.583348,2608,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4821.RN,0.0204871714659208,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021171,NA,Landrace,Unknown,Unknown,19.535565,-97.431546,2449,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS4823.RN,0.0138635316238287,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021176,NA,Landrace,Unknown,Unknown,20.784944,-98.734909,1520,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4835.RN,0.0174606615395985,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022202,NA,Landrace,Unknown,Unknown,19.13333333,-98.2,2245,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4857.RN,0.0182929066817591,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024137,NA,Landrace,Unknown,Unknown,19.800829,-103.478064,1521,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4859.RN,0.0185842073171407,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024141,NA,Landrace,Unknown,Unknown,19.988464,-103.515374,1353,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS487.RN,0.0259162738961696,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020774,NA,Landrace,Unknown,Unknown,-26.78333333,-60.45,93,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4876.RN,0.0229897974563544,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024720,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4882.RN,0.0162888977869301,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-027624,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4914.RN,0.0204086795325831,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001995,NA,Landrace,Unknown,Unknown,18.878577,-99.083132,1277,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4924.RN,0.0186272525821381,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006066,NA,Landrace,Unknown,Unknown,17.312798,-97.816908,1896,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4931.RN,0.0159521361340585,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007008,NA,Landrace,Unknown,Unknown,21.639366,-102.968003,1370,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4942.RN,0.0198644834066355,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015738,NA,Landrace,Unknown,Unknown,20.686914,-102.471716,1984,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Ab10
SEEDGWAS4967.RN,0.0206172785377676,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001432,NA,Landrace,Unknown,Unknown,19.16666667,-98.35,2229,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS4992.RN,0.0209402994606597,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006995,NA,Landrace,Unknown,Unknown,22.33333333,-102.8833333,1883,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Ab10
SEEDGWAS4998.RN,0.0336038868230862,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007600,NA,Landrace,Unknown,Unknown,19.1,-98.3,2170,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS4999.RN,0.0222839293053931,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007606,NA,Landrace,Unknown,Unknown,18.91666667,-97.86666667,2078,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5006.RN,0.0217922097705343,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007731,NA,Landrace,Unknown,Unknown,18.9,-97.96666667,2189,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5009.RN,0.0183981729811532,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007744,NA,Landrace,Unknown,Unknown,18.967821,-97.883367,2240,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5037.RN,0.020898378197107,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013969,NA,Landrace,Unknown,Unknown,18.627026,-97.407682,2007,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5052.RN,0.0198686614838593,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015828,NA,Landrace,Unknown,Unknown,20.474247,-99.927547,1894,NA,NA,NA,NA,Ab10,Ab10-I,NA,Yes,Low,Ab10
SEEDGWAS5056.RN,0.016630689363201,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017298,NA,Landrace,Unknown,Unknown,17.45,-97.28333333,2079,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Ab10
SEEDGWAS5081.RN,0.019594312131747,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019491,NA,Landrace,Unknown,Unknown,19.606107,-98.118071,2541,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5087.RN,0.0228825977460569,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019614,NA,Landrace,Unknown,Unknown,19.25,-98.88333333,2247,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5095.RN,0.0174293151678024,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021120,NA,Landrace,Unknown,Unknown,20.15,-98.43333333,2147,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5100.RN,0.021460455932407,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021194,NA,Landrace,Unknown,Unknown,19.41,-99.32,2570,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5101.RN,0.0152537982607767,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021195,NA,Landrace,Unknown,Unknown,19.607411,-98.894349,2268,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5143.RN,0.0158942320013036,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008176,NA,Landrace,Unknown,Unknown,19.552262,-98.928459,2245,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5154.RN,0.0189157001784386,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019438,NA,Landrace,Unknown,Unknown,22.139738,-101.699038,2197,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5196.RN,0.0160593259474669,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000946,NA,Landrace,Unknown,Unknown,9.421917,-83.658268,871,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS521.RN,0.0211891172309259,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023564,NA,Landrace,Unknown,Unknown,-26.87,-60.45,92,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5232.RN,0.0153058689254574,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006550,NA,Landrace,Unknown,Unknown,-31.239218,-55.632887,203,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5235.RN,0.0142080837023949,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006916,NA,Landrace,Unknown,Unknown,23.480832,-104.393881,1406,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5252.RN,0.0206464920775541,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009704,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5266.RN,0.0214995980575834,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011557,NA,Landrace,Unknown,Unknown,17.06,-92.72,1095,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5274.RN,0.0151812947323265,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012015,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5276.RN,0.0197610098379351,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012029,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5310.RN,0.0201767237410844,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015832,NA,Landrace,Unknown,Unknown,22.45,-100.6833333,1702,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5324.RN,0.0227807130982461,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017094,NA,Landrace,Unknown,Unknown,19.03333333,-100.0333333,1956,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5365.RN,0.0206425642172129,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023915,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS5367.RN,0.0208863420187662,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024599,NA,Landrace,Unknown,Unknown,18.78333333,-97.53333333,2254,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Ab10
SEEDGWAS539.RN,0.0181214494609845,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024440,NA,Landrace,Unknown,Unknown,-23.78,-61.48,175,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS572.RN,0.0185794493967416,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-027007,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS612.RN,0.0209034763050909,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003176,NA,Landrace,Unknown,Unknown,4.516666667,-75.63333333,1535,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS620.RN,0.029522588456646,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003357,NA,Landrace,Unknown,Unknown,9.933333333,-84.08333333,1156,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS65.RN,0.0253619909986414,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001099,NA,Landrace,Unknown,Unknown,14.95,-89.41666667,966,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS662.RN,0.0188242245117392,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019257,NA,Landrace,Unknown,Unknown,15.37229,-92.251361,1346,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
